,project,name,join date,last active,timezone,worktime,duration,followers,total commits,collaborations,authored files,languages,commit rate,code commits,code commit rate,non code commits,non code commit rate,code contribution,code contribution rate,code contribution density,total issues,issue participated,issue comments received,issue solved,issue solving ratio,issue solving rate,issue contribution,issue contribution rate,total pull requests,pr participated,pr reviewed,pr merged,pr approval ratio,pr comments received,pr contribution,pr contribution rate
1348,scikit-learn,palnabarun,2017-09-04 13:34:01,2017-09-13 02:16:01,0,23,9,353,1,9,1,1,0.1111111111111111,1,0.1111111111111111,0,0.0,2,0.2222222222222222,2.0,1,1,16.0,0,0.0,0.0,1,0.1111111111111111,1,0,0,1,1.0,5.0,1,0.1111111111111111
1349,scikit-learn,JohanWork,2020-01-31 14:45:10,2021-03-21 13:10:57,1,14,415,3,1,11,1,1,0.0024096385542168,1,0.0024096385542168,0,0.0,4,0.0096385542168674,4.0,0,1,0.0,0,0.0,0.0,0,0.0,3,0,0,2,0.6666666666666666,4.0,3,0.007228915662650603
1350,scikit-learn,Jessicakk0711,2023-04-10 03:23:46,2023-04-12 14:32:37,-4,10,3,0,1,4,2,1,0.3333333333333333,1,0.3333333333333333,0,0.0,8,2.6666666666666665,8.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.3333333333333333
1351,scikit-learn,pjbull,2016-12-21 02:53:09,2016-12-22 17:54:21,-5,12,2,370,1,10,3,1,0.5,1,0.5,0,0.0,72,36.0,72.0,1,0,9.0,0,0.0,0.0,1,0.5,1,0,0,1,1.0,8.0,1,0.5
1352,scikit-learn,icsaas,2014-03-13 09:06:17,2014-03-20 15:23:24,8,23,8,124,1,4,1,1,0.125,1,0.125,0,0.0,2,0.25,2.0,1,1,3.0,1,1.0,0.125,2,0.25,1,0,0,1,1.0,2.0,1,0.125
1353,scikit-learn,sharmadharmpal,2022-02-13 06:47:44,2022-03-21 18:51:48,-5,13,37,1,1,6,2,1,0.027027027027027,1,0.027027027027027,0,0.0,12,0.3243243243243243,12.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,8.0,1,0.02702702702702703
1354,scikit-learn,stsievert,2018-05-30 02:27:07,2019-10-02 11:56:24,0,11,491,226,1,8,5,1,0.0020366598778004,1,0.0020366598778004,0,0.0,138,0.2810590631364562,138.0,0,4,0.0,0,0.0,0.0,0,0.0,2,2,1,1,0.5,34.0,3,0.006109979633401222
1355,scikit-learn,chofchof,2020-02-13 02:28:29,2020-02-20 12:23:17,9,21,8,14,1,7,4,1,0.125,1,0.125,0,0.0,38,4.75,38.0,1,0,3.0,0,0.0,0.0,1,0.125,1,0,0,1,1.0,29.0,1,0.125
1356,scikit-learn,bburns,2016-10-22 15:50:47,2016-10-25 04:13:18,-5,23,3,62,1,6,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,13,4.333333333333333,13.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.3333333333333333
1357,scikit-learn,marcozzxx810,2022-01-14 18:50:03,2022-01-18 17:27:30,8,1,4,6,1,3,3,1,0.25,1,0.25,0,0.0,37,9.25,37.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,14.0,1,0.25
1358,scikit-learn,LukasFolwarczny,2023-07-28 18:04:24,2023-07-30 10:37:46,2,12,2,5,1,4,1,0,0.5,0,0.0,1,0.5,4,2.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,0.5
1359,scikit-learn,kykosic,2019-02-20 23:39:53,2020-05-12 01:48:01,-4,21,447,41,1,9,4,1,0.0022371364653243,1,0.0022371364653243,0,0.0,173,0.3870246085011186,173.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,35.0,1,0.0022371364653243847
1360,scikit-learn,jhelie,2017-07-04 23:13:05,2018-04-16 13:25:22,1,8,286,15,1,10,9,1,0.0034965034965034,1,0.0034965034965034,0,0.0,60,0.2097902097902098,60.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,30.0,1,0.0034965034965034965
1361,scikit-learn,zhengqm,2015-12-16 06:19:31,2015-12-16 06:34:25,8,14,1,44,1,3,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,1,0,0.0,0,0.0,0.0,1,1.0,1,0,0,1,1.0,4.0,1,1.0
1362,scikit-learn,francolq,2019-07-04 23:09:55,2019-07-06 04:02:52,-3,1,2,61,1,4,1,1,0.5,1,0.5,0,0.0,4,2.0,4.0,1,0,1.0,0,0.0,0.0,1,0.5,1,0,0,1,1.0,0.0,1,0.5
1363,scikit-learn,Cristinamulas,2020-06-20 19:23:43,2020-06-22 04:57:22,-4,0,2,20,1,10,2,1,0.5,1,0.5,0,0.0,4,2.0,4.0,0,1,0.0,0,0.0,0.0,0,0.0,2,1,0,1,0.5,3.0,2,1.0
1364,scikit-learn,panangam,2020-11-19 11:44:08,2021-04-09 18:19:04,-7,11,142,3,1,6,3,1,0.0070422535211267,1,0.0070422535211267,0,0.0,27,0.1901408450704225,27.0,1,0,8.0,0,0.0,0.0,1,0.0070422535211267,1,0,0,1,1.0,6.0,1,0.007042253521126761
1365,scikit-learn,RobertHGit,2022-05-20 14:54:38,2022-05-21 18:31:49,2,20,2,0,1,4,1,1,0.5,1,0.5,0,0.0,2,1.0,2.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.5
1366,scikit-learn,definitelyuncertain,2016-08-06 19:33:29,2016-08-26 06:17:21,5,0,20,3,1,10,1,0,0.05,0,0.0,1,0.05,9,0.45,9.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,6.0,1,0.05
1367,scikit-learn,ja9harper,2017-03-04 15:48:47,2017-03-12 15:13:40,-4,11,8,11,1,7,1,1,0.125,1,0.125,0,0.0,4,0.5,4.0,0,1,0.0,1,1.0,0.125,1,0.125,1,0,0,1,1.0,1.0,1,0.125
1368,scikit-learn,avinash-ak,2020-08-18 18:45:28,2020-08-25 06:55:07,5,11,7,0,1,7,1,0,0.1428571428571428,0,0.0,1,0.1428571428571428,2,0.2857142857142857,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,19.0,1,0.14285714285714285
1369,scikit-learn,lithuak,2018-11-11 18:16:46,2018-11-12 01:33:42,2,3,1,3,1,5,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1370,scikit-learn,rishi1999,2020-10-07 03:20:58,2020-10-09 19:57:50,-4,14,3,13,1,9,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,2.0,2,1,3.5,0,0.0,0.0,2,0.6666666666666666,1,0,0,1,1.0,0.0,1,0.3333333333333333
1371,scikit-learn,GideonSonoiya1,2019-06-22 12:05:35,2019-07-06 12:45:12,3,12,15,0,1,6,1,1,0.0666666666666666,1,0.0666666666666666,0,0.0,2,0.1333333333333333,2.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,4.0,1,0.06666666666666667
1372,scikit-learn,aaron-alphonsus,2019-06-08 18:25:47,2019-06-10 15:43:57,-7,8,2,13,1,5,1,1,0.5,1,0.5,0,0.0,3,1.5,3.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,4.0,1,0.5
1373,scikit-learn,jloayza10,2021-11-29 20:33:18,2021-12-02 20:13:23,-4,16,3,1,1,4,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.6666666666666666,2.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,0.3333333333333333
1374,scikit-learn,okbalefthanded,2016-05-03 20:51:34,2016-05-04 12:15:16,1,13,1,73,1,4,1,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1375,scikit-learn,Clyde-fare,2015-09-11 11:22:25,2015-10-01 12:28:48,1,12,21,11,1,5,6,1,0.0476190476190476,1,0.0476190476190476,0,0.0,75,3.571428571428572,75.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,0,0.0,18.0,1,0.047619047619047616
1376,scikit-learn,jchazalon,2022-03-14 18:19:28,2022-03-14 19:17:34,1,20,1,13,1,3,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,1,0,0.0,0,0.0,0.0,1,1.0,1,0,0,1,1.0,0.0,1,1.0
1377,scikit-learn,chinmayapancholi13,2017-05-31 23:38:36,2017-06-01 09:53:22,-7,2,1,39,1,7,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1378,scikit-learn,osmantamer,2022-07-15 10:10:48,2022-07-22 14:09:48,3,17,8,8,1,3,2,1,0.125,1,0.125,0,0.0,22,2.75,22.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,0.125
1379,scikit-learn,eltociear,2021-07-24 18:16:32,2021-07-24 18:18:43,9,3,1,0,1,4,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1380,scikit-learn,SanjayMarreddi,2021-08-17 18:53:47,2021-10-10 03:13:52,5,8,54,169,1,8,4,1,0.0185185185185185,1,0.0185185185185185,0,0.0,153,2.833333333333333,153.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,22.0,1,0.018518518518518517
1381,scikit-learn,njj67229,2022-07-15 23:06:06,2022-07-25 14:52:11,-5,9,10,2,1,3,3,1,0.1,1,0.1,0,0.0,194,19.4,194.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,6.0,1,0.1
1382,scikit-learn,stephanecollot,2022-04-25 19:29:23,2022-05-02 13:09:47,2,14,7,20,1,3,4,1,0.1428571428571428,1,0.1428571428571428,0,0.0,52,7.428571428571429,52.0,1,0,2.0,0,0.0,0.0,1,0.1428571428571428,1,0,0,1,1.0,11.0,1,0.14285714285714285
1383,scikit-learn,crypdick,2018-07-18 23:47:51,2021-12-03 03:26:59,-3,15,1234,83,1,8,3,1,0.0008103727714748,1,0.0008103727714748,0,0.0,45,0.0364667747163695,45.0,1,2,4.0,0,0.0,0.0,1,0.0008103727714748,1,1,1,1,1.0,14.0,2,0.0016207455429497568
1384,scikit-learn,pietruh,2018-03-28 22:42:30,2018-04-03 01:37:16,2,3,6,3,1,3,2,1,0.1666666666666666,1,0.1666666666666666,0,0.0,8,1.3333333333333333,8.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,4.0,1,0.16666666666666666
1385,scikit-learn,wenliwyan,2019-12-14 09:28:37,2019-12-14 11:52:54,8,19,1,5,1,4,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1386,scikit-learn,hbenedek,2023-03-14 08:50:04,2023-03-15 15:33:20,1,16,2,16,1,4,2,1,0.5,1,0.5,0,0.0,11,5.5,11.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,2.5,2,1.0
1387,scikit-learn,miki725,2013-04-03 15:49:45,2013-04-03 15:49:45,2,17,1,73,1,0,1,1,1.0,1,1.0,0,0.0,5,5.0,5.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0
1388,scikit-learn,ami-GS,2014-07-02 13:18:30,2014-07-02 13:19:31,9,22,1,14,1,2,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1389,scikit-learn,IssamLaradji,2013-02-21 06:55:47,2016-03-22 04:23:43,3,0,1125,218,1,48,13,1,0.0008888888888888,1,0.0008888888888888,0,0.0,2174,1.9324444444444444,2174.0,3,17,4.0,0,0.0,0.0,3,0.0026666666666666,7,51,0,0,0.0,256.57142857142856,7,0.006222222222222222
1390,scikit-learn,JeroenPeterBos,2020-06-16 18:03:37,2020-06-16 18:11:57,2,20,1,2,1,4,1,0,1.0,0,0.0,1,1.0,3,3.0,3.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1391,scikit-learn,maithuvenkatesh,2019-08-24 16:12:53,2019-08-24 19:07:47,-4,15,1,7,1,3,1,0,1.0,0,0.0,1,1.0,5,5.0,5.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,5.0,1,1.0
1392,scikit-learn,NicolasMillerr,2021-06-26 16:50:21,2021-06-28 08:31:36,-3,5,2,0,1,5,2,1,0.5,1,0.5,0,0.0,27,13.5,27.0,0,1,0.0,0,0.0,0.0,0,0.0,2,1,0,2,1.0,0.5,2,1.0
1393,scikit-learn,jimmywan,2016-05-19 16:09:32,2019-11-05 04:30:33,-5,21,1265,7,1,14,3,1,0.000790513833992,1,0.000790513833992,0,0.0,121,0.0956521739130434,121.0,4,3,8.75,0,0.0,0.0,4,0.0031620553359683,3,5,1,1,0.3333333333333333,14.0,4,0.0031620553359683794
1394,scikit-learn,isakjovic,2014-05-17 19:48:29,2014-05-17 20:28:30,2,22,1,0,1,3,1,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,1.0
1395,scikit-learn,mojc,2020-01-25 12:33:10,2020-01-27 21:25:28,1,22,3,5,1,9,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,6,2.0,6.0,0,1,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,8.0,1,0.3333333333333333
1396,scikit-learn,danohu,2012-06-04 14:22:28,2012-06-04 14:24:11,-4,10,1,56,1,2,2,0,1.0,0,0.0,1,1.0,44,44.0,44.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1397,scikit-learn,josericardo,2013-12-04 12:52:23,2013-12-04 13:01:45,-2,10,1,19,1,2,2,0,1.0,0,0.0,1,1.0,4,4.0,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,1.0
1398,scikit-learn,AlexandreSev,2018-03-21 14:28:31,2018-04-02 12:52:50,2,14,12,6,1,3,6,1,0.0833333333333333,1,0.0833333333333333,0,0.0,33,2.75,33.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,13.0,1,0.08333333333333333
1399,scikit-learn,datajanko,2018-07-20 18:35:48,2019-10-15 14:52:06,2,16,452,6,1,13,2,1,0.0022123893805309,1,0.0022123893805309,0,0.0,16,0.0353982300884955,16.0,1,5,2.0,1,0.2,0.0022123893805309,2,0.0044247787610619,3,0,0,1,0.3333333333333333,12.333333333333334,3,0.00663716814159292
1400,scikit-learn,211217613,2017-11-22 22:56:21,2017-11-22 23:06:10,-8,15,1,10,1,2,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1401,scikit-learn,jmargeta,2017-06-08 13:43:18,2019-03-25 12:14:19,1,10,655,54,1,15,8,2,0.0015267175572519,1,0.0015267175572519,0,0.0,196,0.299236641221374,196.0,1,2,7.0,0,0.0,0.0,1,0.0015267175572519,1,7,4,1,1.0,67.0,5,0.007633587786259542
1402,scikit-learn,merrcury,2020-03-10 09:10:30,2020-03-10 09:15:58,5,14,1,54,1,4,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1403,scikit-learn,mariaboerner1987,2021-12-22 13:27:02,2022-01-05 16:36:17,1,22,15,8,1,24,1,0,0.0666666666666666,0,0.0,1,0.0666666666666666,5,0.3333333333333333,5.0,1,0,9.0,0,0.0,0.0,1,0.0666666666666666,1,0,0,1,1.0,2.0,1,0.06666666666666667
1404,scikit-learn,greg-mogavero,2017-09-13 00:09:22,2019-06-16 12:40:05,-7,5,642,1,1,6,1,0,0.0015576323987538,0,0.0,1,0.0015576323987538,3,0.0046728971962616,3.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,9.0,1,0.001557632398753894
1405,scikit-learn,ssktotoro,2016-05-02 01:24:49,2016-05-10 09:00:41,-4,5,9,4,1,4,2,1,0.1111111111111111,1,0.1111111111111111,0,0.0,61,6.777777777777778,61.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,22.0,1,0.1111111111111111
1406,scikit-learn,yangarbiter,2016-02-07 10:08:43,2016-10-19 12:38:48,-7,6,256,58,1,11,9,1,0.00390625,1,0.00390625,0,0.0,61,0.23828125,61.0,1,1,1.0,0,0.0,0.0,1,0.00390625,1,1,0,1,1.0,31.0,1,0.00390625
1407,scikit-learn,akitty,2015-03-15 05:36:29,2015-03-15 05:36:35,-4,1,1,2,1,2,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,2.0,1,1.0
1408,scikit-learn,loopyme,2019-06-04 08:49:41,2019-06-11 10:21:23,8,18,8,19,1,5,1,1,0.125,1,0.125,0,0.0,7,0.875,7.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,0.125
1409,scikit-learn,Neurrone,2017-02-18 09:43:51,2018-05-23 04:02:29,8,18,459,13,1,10,1,0,0.0021786492374727,0,0.0,1,0.0021786492374727,2,0.0043572984749455,2.0,1,1,0.0,0,0.0,0.0,1,0.0021786492374727,2,0,0,1,0.5,5.0,2,0.004357298474945534
1410,scikit-learn,leereeves,2017-03-09 16:01:38,2017-03-12 22:43:55,-7,15,4,1,1,8,2,1,0.25,1,0.25,0,0.0,26,6.5,26.0,1,1,2.0,0,0.0,0.0,1,0.25,1,0,0,1,1.0,5.0,1,0.25
1411,scikit-learn,hamogu,2021-01-19 14:55:36,2021-01-26 14:24:55,-5,9,7,61,1,4,1,1,0.1428571428571428,1,0.1428571428571428,0,0.0,30,4.285714285714286,30.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,14.0,1,0.14285714285714285
1412,scikit-learn,adienes,2023-03-23 14:35:05,2023-03-24 14:44:08,-4,10,2,5,1,3,1,1,0.5,1,0.5,0,0.0,8,4.0,8.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,0.5
1413,scikit-learn,thomasjfox,2013-06-22 14:52:19,2022-01-20 10:04:47,2,16,3134,9,1,6,1,1,0.0003190810465858,1,0.0003190810465858,0,0.0,6,0.0019144862795149,6.0,0,4,0.0,0,0.0,0.0,0,0.0,0,4,0,0,0.0,0.0,0,0.0
1414,scikit-learn,theotheo,2019-05-04 18:27:16,2019-07-03 11:19:03,3,14,60,48,1,4,1,1,0.0166666666666666,1,0.0166666666666666,0,0.0,5,0.0833333333333333,5.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,4.0,1,0.016666666666666666
1415,scikit-learn,nk412,2017-08-14 12:38:27,2018-09-06 13:13:40,2,19,389,28,1,5,1,0,0.0025706940874035,0,0.0,1,0.0025706940874035,6,0.0154241645244215,6.0,0,0,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,1.0,2,0.005141388174807198
1416,scikit-learn,ricmperes,2023-03-28 17:45:17,2023-08-11 22:16:11,2,0,137,2,1,10,2,1,0.0072992700729927,1,0.0072992700729927,0,0.0,13,0.0948905109489051,13.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,17.0,1,0.0072992700729927005
1417,scikit-learn,haoranShu,2018-06-15 14:34:18,2018-07-03 02:43:26,-4,22,18,7,1,3,4,1,0.0555555555555555,1,0.0555555555555555,0,0.0,108,6.0,108.0,0,1,0.0,1,1.0,0.0555555555555555,1,0.0555555555555555,1,0,0,1,1.0,18.0,1,0.05555555555555555
1418,scikit-learn,LucieClair,2021-11-30 13:48:09,2021-11-30 18:40:53,1,19,1,2,1,3,1,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1419,scikit-learn,luang008,2016-10-27 21:31:01,2016-11-23 00:52:28,-5,17,27,12,1,10,3,1,0.037037037037037,1,0.037037037037037,0,0.0,43,1.5925925925925926,43.0,1,0,3.0,1,1.0,0.037037037037037,2,0.074074074074074,1,0,0,1,1.0,52.0,1,0.037037037037037035
1420,scikit-learn,rgbkrk,2013-08-05 16:34:39,2017-01-11 23:59:03,-5,11,1256,1341,1,5,1,0,0.000796178343949,0,0.0,1,0.000796178343949,3,0.0023885350318471,3.0,1,0,5.0,0,0.0,0.0,1,0.000796178343949,1,2,1,1,1.0,1.0,2,0.0015923566878980893
1421,scikit-learn,Kirandevraj,2022-07-25 19:11:01,2022-07-28 09:30:19,5,14,3,1,1,2,1,1,0.3333333333333333,1,0.3333333333333333,0,0.0,6,2.0,6.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,3.0,1,0.3333333333333333
1422,scikit-learn,fukatani,2016-06-12 15:13:53,2016-10-09 23:38:06,9,3,120,54,1,8,2,1,0.0083333333333333,1,0.0083333333333333,0,0.0,11,0.0916666666666666,11.0,1,3,10.0,0,0.0,0.0,1,0.0083333333333333,1,0,0,1,1.0,2.0,1,0.008333333333333333
1423,scikit-learn,dsleo,2018-07-17 10:06:18,2021-10-27 13:48:04,2,22,1199,9,1,12,2,1,0.0008340283569641,1,0.0008340283569641,0,0.0,38,0.0316930775646372,38.0,1,3,18.0,0,0.0,0.0,1,0.0008340283569641,2,2,2,1,0.5,18.5,4,0.003336113427856547
1424,scikit-learn,elcorto,2022-09-02 12:19:17,2022-09-07 20:33:19,2,17,6,59,1,4,3,1,0.1666666666666666,1,0.1666666666666666,0,0.0,35,5.833333333333333,35.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,17.0,1,0.16666666666666666
1425,scikit-learn,hiqua,2017-03-20 11:18:30,2017-03-22 15:32:43,1,16,3,21,1,7,2,1,0.3333333333333333,1,0.3333333333333333,0,0.0,4,1.3333333333333333,4.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,6.0,1,0.3333333333333333
1426,scikit-learn,danna-naser,2019-09-05 17:40:41,2019-10-07 20:28:42,-4,16,33,1,1,5,3,1,0.0303030303030303,1,0.0303030303030303,0,0.0,29,0.8787878787878788,29.0,1,0,0.0,0,0.0,0.0,1,0.0303030303030303,1,0,0,1,1.0,14.0,1,0.030303030303030304
1427,scikit-learn,davidgasquez,2016-01-14 16:11:26,2017-06-08 11:19:47,2,13,511,342,1,12,3,1,0.0019569471624266,1,0.0019569471624266,0,0.0,127,0.24853228962818,127.0,1,0,17.0,0,0.0,0.0,1,0.0019569471624266,1,1,0,1,1.0,15.0,1,0.0019569471624266144
1428,scikit-learn,alexbrc,2014-06-23 17:14:09,2014-06-23 17:14:09,-4,13,1,11,1,0,1,1,1.0,1,1.0,0,0.0,6,6.0,6.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0
1429,scikit-learn,bbuluttekin,2019-11-02 14:55:12,2019-11-03 21:13:48,0,21,2,6,1,4,2,1,0.5,1,0.5,0,0.0,37,18.5,37.0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,7.0,1,0.5
1430,scikit-learn,piebro,2022-05-18 13:19:34,2022-05-18 15:04:22,2,17,1,18,1,4,1,1,1.0,1,1.0,0,0.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1431,scikit-learn,joaocmd,2022-08-12 19:18:55,2022-10-26 13:22:18,1,14,75,32,1,10,1,1,0.0133333333333333,1,0.0133333333333333,0,0.0,24,0.32,24.0,2,0,4.5,0,0.0,0.0,2,0.0266666666666666,2,0,0,1,0.5,3.5,2,0.02666666666666667
1432,scikit-learn,julienaubert,2016-09-08 20:09:50,2016-09-30 03:45:16,2,5,22,4,1,6,2,1,0.0454545454545454,1,0.0454545454545454,0,0.0,43,1.9545454545454544,43.0,1,0,1.0,0,0.0,0.0,1,0.0454545454545454,1,0,0,1,1.0,2.0,1,0.045454545454545456
1433,scikit-learn,m1so,2017-03-18 18:44:43,2017-03-18 19:24:44,1,20,1,8,1,7,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1434,scikit-learn,Bunkus1,2021-02-06 11:53:42,2021-02-07 11:26:08,1,12,1,6,1,7,2,1,1.0,1,1.0,0,0.0,4,4.0,4.0,0,1,0.0,0,0.0,0.0,0,0.0,2,0,0,1,0.5,12.0,2,2.0
1435,scikit-learn,leouieda,2020-12-04 11:45:18,2020-12-04 16:02:09,0,16,1,772,1,4,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,1,0,1,1.0,1.0,1,1.0
1436,scikit-learn,peter-dye,2021-02-10 02:28:26,2021-02-10 15:42:57,-8,7,1,1,1,3,1,0,1.0,0,0.0,1,1.0,2,2.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,0.0,1,1.0
1437,scikit-learn,arimbr,2015-03-09 13:19:01,2015-03-09 13:24:30,2,15,1,90,1,2,1,0,1.0,0,0.0,1,1.0,6,6.0,6.0,0,0,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,1.0,1,1.0
1438,scikit-learn,BBloggsbott,2022-05-26 17:07:15,2022-06-09 15:52:04,5,20,14,73,1,6,2,1,0.0714285714285714,1,0.0714285714285714,0,0.0,13,0.9285714285714286,13.0,0,1,0.0,0,0.0,0.0,0,0.0,2,1,1,1,0.5,7.5,3,0.21428571428571427
1439,scikit-learn,willdarnell,2019-05-14 18:39:21,2019-05-15 02:25:41,-5,21,1,2,1,7,1,0,1.0,0,0.0,1,1.0,9,9.0,9.0,1,0,3.0,0,0.0,0.0,1,1.0,1,0,0,1,1.0,3.0,1,1.0
1440,scikit-learn,jeff1evesque,2016-03-31 00:05:32,2016-05-18 14:10:33,-4,9,49,64,1,10,1,0,0.0204081632653061,0,0.0,1,0.0204081632653061,8,0.1632653061224489,8.0,1,1,0.0,0,0.0,0.0,1,0.0204081632653061,1,1,0,1,1.0,27.0,1,0.02040816326530612
1441,scikit-learn,PGijsbers,2021-12-21 10:05:00,2022-08-11 08:32:17,1,21,233,40,1,7,2,1,0.0042918454935622,1,0.0042918454935622,0,0.0,13,0.055793991416309,13.0,2,1,6.0,0,0.0,0.0,2,0.0085836909871244,1,1,0,1,1.0,2.0,1,0.004291845493562232
1442,scikit-learn,mlewis1729,2017-05-25 19:12:36,2017-09-21 15:06:20,-4,5,119,0,1,8,2,1,0.0084033613445378,1,0.0084033613445378,0,0.0,20,0.1680672268907563,20.0,0,2,0.0,0,0.0,0.0,0,0.0,1,0,0,1,1.0,8.0,1,0.008403361344537815
1443,scikit-learn,ankurankan,2015-07-11 17:27:53,2015-07-17 09:17:23,5,14,6,166,1,5,3,1,0.1666666666666666,1,0.1666666666666666,0,0.0,13,2.1666666666666665,13.0,0,1,0.0,1,1.0,0.1666666666666666,1,0.1666666666666666,1,0,0,1,1.0,9.0,1,0.16666666666666666
