Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
e5f2fb7852b505893e863a0c0fc0598a73e52372,myutwo150,"Enable loading CuDNNLSTM weights into an LSTM layer (#8307)

* Enable loading CuDNNLSTM weights into an LSTM layer

* Convert the kernels during weight loading",2017-11-01 19:27:42,keras/engine/topology.py tests/keras/layers/cudnn_recurrent_test.py,50,0,a3d41bb88640d034947c68cb75d2e89c54706ec8,0,-5
a3d41bb88640d034947c68cb75d2e89c54706ec8,ozabluda,"Simplify reporthook-related logic (#8327)

* Simplify reporthook-related logic

* More of the same",2017-11-01 19:14:24,keras/utils/data_utils.py,6,7,09e0044882f9311d5ea227e130209636defabfa7,0,-7
09e0044882f9311d5ea227e130209636defabfa7,ozabluda,"Print time per step and consistently total elapsed time. (#8169)

* Print time per step

* pep8",2017-10-31 19:45:04,keras/utils/generic_utils.py,9,2,abccbbac42a8f5b37673b12215b04da421f1e4ce,0,-7
abccbbac42a8f5b37673b12215b04da421f1e4ce,farizrahman4u,Check reporthook is not None before calling it (#8320),2017-10-31 19:42:11,keras/utils/data_utils.py,2,1,ee4b0bcc2cbac3c79c9b0b2c30036d189654bed4,0,5
ee4b0bcc2cbac3c79c9b0b2c30036d189654bed4,ozabluda,"Improve synchronized shuffle in datasets (#8325)

* Improve synchronized shuffle

* pep8",2017-10-31 19:41:43,keras/datasets/reuters.py keras/datasets/imdb.py keras/datasets/boston_housing.py,17,15,de17ff3b2aded0e94a9a747a61d4614d56ff80ef,0,-7
de17ff3b2aded0e94a9a747a61d4614d56ff80ef,ozabluda,Sync parameter order in boston_housing with reuters (#8326),2017-10-31 19:37:32,keras/datasets/boston_housing.py,2,2,7230b002163e9204ab7aa930f8e76980cfdd445f,0,-7
7230b002163e9204ab7aa930f8e76980cfdd445f,jsaporta,"Added TensorFlow Dataset API example. (#8263)

* Added TensorFlow Dataset API example.

* Made most recommended changes to dataset API example.",2017-10-31 17:46:31,examples/mnist_dataset_api.py,113,0,159bb1aac17a8de0f96997d35703b8f26926a848,0,-5
159bb1aac17a8de0f96997d35703b8f26926a848,myutwo150,"Fix ValueError for LSTM(implementation=1, use_bias=False) (#8299)",2017-10-31 17:44:02,tests/keras/layers/recurrent_test.py keras/layers/recurrent.py,15,4,d368dc870bfd8fdd4ca0ff82bd5b61aa549291c5,0,-5
d368dc870bfd8fdd4ca0ff82bd5b61aa549291c5,ozabluda,Use last (incomplete) minibatch (#8310),2017-10-31 02:11:10,examples/cifar10_resnet.py examples/cifar10_cnn.py,3,3,7d63ae6f7861d01f8feb1d0ab5df9b5f04d80658,0,-7
7d63ae6f7861d01f8feb1d0ab5df9b5f04d80658,podhrmic,"Cifar URL fixes (#8309)

* Update cifar10.py

* Update cifar100.py",2017-10-31 02:10:42,keras/datasets/cifar10.py keras/datasets/cifar100.py,2,2,b1d298a1260d620e3fff873d19d7ca22d832e88e,0,-7
b1d298a1260d620e3fff873d19d7ca22d832e88e,fchollet,Fix docs autogen script.,2017-10-30 02:15:51,docs/autogen.py keras/utils/generic_utils.py,59,20,13876a1548e1183c4cc534226151891f9644642a,0,-7
13876a1548e1183c4cc534226151891f9644642a,RitwikGupta,"Increase file save hash size (#8277)

* Increase file save hash size

Issue #8249 runs into a problem where the max hash size is low, resulting in files being potentially overwritten.

The behavior of this functionality is as such:
As batch size increases, the probability that any given file will have a conflict in the hash reduces. However, when the author wants to save images with a batch size of one, the probability of a conflict increases since {index} is always 1. This seems to just be an unforeseen bug because a batch size of one is uncommon.

* Change hash size to 1e7",2017-10-28 00:43:31,keras/preprocessing/image.py,1,1,3077f277daa5f71a3d51f5217d367e08ab09a550,0,-4
3077f277daa5f71a3d51f5217d367e08ab09a550,ozabluda,Simplify _to_tensor() (#8272),2017-10-28 00:19:22,keras/backend/tensorflow_backend.py,1,4,5b7cbb731bba20f77b341a203aecebbb9acc6e49,0,-7
5b7cbb731bba20f77b341a203aecebbb9acc6e49,olalonde,"Fix incorrect __len__ method in CIFAR10Sequence example (#8275)

For example, if len(x) is 3 and the batch size is 2, 3//2 == 1 but there really is 2 batches.",2017-10-28 00:18:54,keras/utils/data_utils.py,2,1,3b15ee6954b688b9490fd885d628939fd35f76ca,0,-7
3b15ee6954b688b9490fd885d628939fd35f76ca,ozabluda,"Add missing parameter 'name' to K.identity() (#8257)

* Add missing parameter name to K.identity()

* Remove unneeded parenthesis",2017-10-27 04:51:36,keras/backend/tensorflow_backend.py keras/backend/theano_backend.py keras/backend/cntk_backend.py,10,6,e87384eddf463e4cf4a7f4f3e881634fafc480ee,0,-7
e87384eddf463e4cf4a7f4f3e881634fafc480ee,ozabluda,"Use tf.eye(), instead of np.eye() (#8246)

Resolves https://github.com/fchollet/keras/issues/8232",2017-10-27 00:41:03,keras/backend/tensorflow_backend.py,4,1,e35b455c3a8b12e26d03502346e7156281fd2d7d,0,-7
e35b455c3a8b12e26d03502346e7156281fd2d7d,ozabluda," Simplify - remove K.cast() (#8258)

* Simplify - remove K.cast()

* pep8",2017-10-27 00:32:16,keras/legacy/layers.py keras/layers/merge.py,2,4,91ad52244a7d4670b9569f46c857020eda1d0dc7,0,-7
91ad52244a7d4670b9569f46c857020eda1d0dc7,ozabluda,Add missing parameter dtype (#8250),2017-10-26 17:25:54,keras/backend/cntk_backend.py,5,5,b5612acd748b90dc5853cd11f357536a20dba1ec,0,-7
b5612acd748b90dc5853cd11f357536a20dba1ec,nzw0301,Fix post_process_signature for floating point (#8247),2017-10-26 03:40:40,docs/autogen.py,1,1,970488e8a9376753cefe5e9b147558e35474e714,0,9
970488e8a9376753cefe5e9b147558e35474e714,ozabluda,"Simplify, clarify, sync style examples/mnist_net2net.py (#8167)

* Simplify, clarify, sync style examples/mnist_net2net.py

* Pass globals as arguments into functions

* Pass epochs as arguments into functions

* Remove default epochs value",2017-10-25 23:06:12,examples/mnist_net2net.py,73,69,cab77c8f23bf81eaa06aeeeb28a4da3b716f7bd7,0,-7
cab77c8f23bf81eaa06aeeeb28a4da3b716f7bd7,julienr,"Add a model.check_trainable_weights_consistency (#8234)

* Add a model.check_trainable_weights_consistency

This will raise a UserWarning when the user modifies model.trainable
and tries to print a model summary or launch a fit without having
called .compile.

Calling .compile() is necessary because trainable weights are collected
in compile (model._collected_trainable_weights).

* Fix comments and cosmetics on count_params

* Make Model.check_trainable_weights_consistency private

Also fix its docstring

* Fix docstring of test_trainable_weights_count_consistency",2017-10-25 22:05:05,tests/keras/engine/test_training.py keras/utils/layer_utils.py keras/engine/training.py keras/engine/topology.py,82,3,e48bc45d1b4f760f77e5f01f128c05011a6459fc,0,2
e48bc45d1b4f760f77e5f01f128c05011a6459fc,julienr,"Fix summary about models (#8245)

* Expose and document utils.layer_utils.print_summary as utils.print_summary

Fixes #8105

* Fix docs autogen when running on python 3.6.2

When a class inherits from object without defining __init__,
AttributeError is raised instead of TypeError. So we need to catch
both exceptions to be compatible.

* Fix process_XXX_docstring functions to work with models function

The process_function_docstring would fail to parse the “# Argument” 
and “# Returns” of class functions. This was because it expected the
“# Argument” string to be preceeded by exactly a newline and 4 spaces,
but for class methods, that would be a newline and 8 spaces.

This fixes the problem by expecting a newline and some number of space.",2017-10-25 21:17:32,keras/utils/__init__.py docs/autogen.py docs/templates/models/about-keras-models.md,8,6,9fecc510372311e0bcf89077e12669016b93782a,0,2
9fecc510372311e0bcf89077e12669016b93782a,fchollet,"Fix cuDNN RNNs (#8244)

* Quick fix cudnn rnns

* Tests passing.",2017-10-25 21:05:42,keras/layers/recurrent.py keras/layers/cudnn_recurrent.py,8,6,7144aeb796d7e1bc6523bca8688dd3160d54e810,0,-7
7144aeb796d7e1bc6523bca8688dd3160d54e810,akshaychawla,"Normalize device names in multi_gpu_model (#8240)

* Normalize device names in multi_gpu_model (#8213)

* added _normalize_device_name function to training_utils.py --> convert ""/device:GPU:0"" to ""/gpu:0""
* call _normalize_device_name() after obtaining available devices in multi_gpu_model() before verifying against target_devices.
* Successfully run tests in tests/keras/utils/multi_gpu_test.py

* Fix PEP8 violations in keras/utils/training_utils.py using autopep8",2017-10-25 20:38:13,keras/utils/training_utils.py,6,0,34055f494f2fadbb4ca05d8a7aac0b1a723a1ab2,0,5
34055f494f2fadbb4ca05d8a7aac0b1a723a1ab2,fchollet,Quick fix for cuDNN rnns,2017-10-25 20:21:16,keras/layers/cudnn_recurrent.py,2,0,3f148e40e1dd9b95c4cd2dd0d182b8729729a5c0,0,-7
3f148e40e1dd9b95c4cd2dd0d182b8729729a5c0,andhus,"Recurrent Attention API Additions (#7980)

* Added support for passing external constants to RNN, which will pass them on to the cell

* Added class for allowing functional composition of RNN Cells, supporting constants

* put back accidentally commented out recurrent tests

* added basic example of functional cell

* new class AttentionRNN

* restored RNN layer

* renamed constants to attended in FunctionRNNCell, avoided duplicating outputs in wrapped model

* minor clean-up of docs

* Minor cleanup & improvments in docs, fixed PEP breaking formatting in attention test

* removed FunctionalRNNCell and AttentionRNN, added back support for constants in RNN

* fixed PEP8 violations

* fixed minor review comments

* added test case for when both inital_state and constants are passed to RNN.__call__",2017-10-25 03:11:50,tests/keras/layers/recurrent_test.py keras/layers/recurrent.py,321,54,3c69f986f7e3d5fe5cb5dda34329a67e3ec187d1,0,2
3c69f986f7e3d5fe5cb5dda34329a67e3ec187d1,ozabluda,"Typos: ""re-use"", ""a same"". (#8236)",2017-10-24 23:09:00,docs/templates/getting-started/functional-api-guide.md,3,3,3fa689f1daca66e5ae98a43796b40be402e56531,0,-7
3fa689f1daca66e5ae98a43796b40be402e56531,ozabluda,"Rename random_seed => seed (#8235)

Rename random_seed => seed for consistency with the rest of the code. Maybe resolves https://github.com/fchollet/keras/issues/8227, although maybe GeneratorEnqueuer.seed should be eliminated altogether, because currently it's not used anywhere in Keras code.",2017-10-24 22:26:13,keras/utils/data_utils.py,6,6,d2d33d7f900d9ad4a0208e1a48635fbb7bd0c13c,0,-7
5ca4f74ae57eab613f1a6018b873c26db18bf232,hgaiser,Add datetime formatting for ETA time. (#8219),2017-10-24 21:42:01,keras/utils/generic_utils.py,9,1,e83041fcd0c4c51c39a1f442e184fcdece019bc8,0,2
e83041fcd0c4c51c39a1f442e184fcdece019bc8,ozabluda,"Sync Sequential.compile() with Model.compile() (#8182)

* Sync Sequential.compile() with Model.compile()

* Remove loss_weights in Sequential.compile()

It may be confusing for some people for a model with only one output. If you need this feature, use functional Model API.

* Put Sequential.loss_weights attribute back. 

its removal breaks tests and stuff.",2017-10-24 01:58:27,keras/models.py keras/engine/training.py,40,18,acd80096e3199dbbfa0c0413da1adffd5a3cfa6c,0,-7
acd80096e3199dbbfa0c0413da1adffd5a3cfa6c,ozabluda,"PEP8 (#8228)

Same as https://github.com/fchollet/keras/commit/89e6eb01f200ef6fa8db926ecfee68b37b229fbc, caused by https://github.com/fchollet/keras/pull/8063",2017-10-23 22:04:48,keras/engine/training.py,2,2,c173b764c768a686139636da24c54b30734f5c83,0,-7
c173b764c768a686139636da24c54b30734f5c83,icyblade,"add support for pandas DataFrame (#8199)

* add support for pandas DataFrame

* multiple updates according to @fchollet's review

* DataFrame should be handled correctly if list/dict is passed as model inputs/outputs",2017-10-23 22:04:26,setup.py keras/engine/training.py tests/keras/engine/test_training.py,25,1,89e6eb01f200ef6fa8db926ecfee68b37b229fbc,0,8
89e6eb01f200ef6fa8db926ecfee68b37b229fbc,fchollet,Fix PEP8,2017-10-23 21:14:54,keras/models.py,2,2,d08e28921452ae2c7db32f8c1a51d7fc04939848,0,-7
d08e28921452ae2c7db32f8c1a51d7fc04939848,colllin,"Clarify docs for `shuffle` arg of `model.fit_generator` (#8063)

* Clarify docs for `shuffle` arg of `fit_generator`

* Clarify docs on `shuffle` arg of `model.fit_generator`

* Clarify docs for `shuffle` arg of `fit_generator`

* Clarify docs for `shuffle` arg of `fit_generator`",2017-10-23 19:52:15,keras/models.py keras/engine/training.py,6,6,ce406b773b9f36be5718a4369ad07fea4f9ebdba,0,-6
ce406b773b9f36be5718a4369ad07fea4f9ebdba,fchollet,Fix word embeddings example.,2017-10-23 19:44:32,examples/pretrained_word_embeddings.py examples/lstm_seq2seq.py,6,7,f11b422541cb68857d6f62ab667d7778f3f3e3a2,0,-7
f11b422541cb68857d6f62ab667d7778f3f3e3a2,ozabluda,"Simplify and fix count_params() (#8206)

* Simplify and fix count_params()

* Replace non-ascii ' with an ascii one",2017-10-23 19:30:45,keras/backend/tensorflow_backend.py keras/backend/cntk_backend.py,8,8,fd3ac2a93ea2584d0679e27a10ebeff0508d7a37,0,-7
fd3ac2a93ea2584d0679e27a10ebeff0508d7a37,lucashu1,Distinguish between x and x_pred in lstm text generation example to avoid overwriting training data (#8214),2017-10-23 18:21:48,examples/lstm_text_generation.py,3,3,62d097c4ff6fa694a4dbc670e9c7eb9e2bc27c74,0,-7
62d097c4ff6fa694a4dbc670e9c7eb9e2bc27c74,ozabluda,"Make log output consistent with fit() (#8203)

and other examples.",2017-10-21 05:57:09,examples/mnist_acgan.py,1,1,eee1a0ed2293be17bfe671a698d60da399317ba3,0,-7
eee1a0ed2293be17bfe671a698d60da399317ba3,qin,"Update documentation on decoder sequence indexing. (#8187)

* Update documentation on decoder sequence indexing.

* Correct relative order of decoder_input_data and decoder_target_data in comments.",2017-10-21 05:56:45,examples/lstm_seq2seq.py,1,1,035c814b13b6fa64ae9eb7f0264ce8a0ac84264f,0,-5
035c814b13b6fa64ae9eb7f0264ce8a0ac84264f,ozabluda,Rename X=>x (#8194),2017-10-20 18:36:48,examples/lstm_text_generation.py examples/mnist_acgan.py,15,15,0ff700abccc71ceb0794ddc8e77945e178f10599,0,-7
0ff700abccc71ceb0794ddc8e77945e178f10599,ozabluda,Simplify by using sparse_categorical_crossentropy (#8202),2017-10-20 18:01:30,examples/babi_memnn.py,11,23,a91b81ba299deecfec41f1264fa4f4368745772d,0,-7
a91b81ba299deecfec41f1264fa4f4368745772d,Danielhiversen,Add missing numpy library (#8188),2017-10-20 17:51:30,keras/legacy/layers.py,1,0,7b35041e470e3254393f70e9cddcfa25f0be31f6,0,2
7b35041e470e3254393f70e9cddcfa25f0be31f6,taehoonlee,"Fix cuDNN tests (#8189)

Move `times = []` from the outer to the inner loop
Delete `clear_session()` which is redundant with `keras_test`
Reduce the example size under the 3x speed-up is satisfied",2017-10-20 17:47:23,tests/keras/layers/cudnn_recurrent_test.py,24,25,ab30f73a90b8a38593f20bda1b09e459a660d506,0,9
ab30f73a90b8a38593f20bda1b09e459a660d506,ozabluda,Fix off-by-one display errors for batch and epoch (#8193),2017-10-19 22:36:58,examples/mnist_acgan.py,5,4,9c79e01a61b371820d04e9cc52487fc0eb5d0312,0,-7
9c79e01a61b371820d04e9cc52487fc0eb5d0312,datumbox,"Fixing finite generator race condition (#8162)

* Fixing race condition

Check again for empty queue after detecting that all threads have finished.

* Updating the test to check for all set items",2017-10-19 19:19:00,tests/keras/utils/data_utils_test.py keras/utils/data_utils.py,2,2,e93b85462e3d9ada8b70aa766ff13c50cade23ad,0,1
1b5d54839daa5d0cb1efcf4d6c376655b81ddad6,bzamecnik,Add missing imports in the multi_gpu_model() example. (#8180),2017-10-18 20:18:37,keras/utils/training_utils.py,2,0,9a37c3da5e01893ed9cc5f97473e550d26bc03ce,0,2
9a37c3da5e01893ed9cc5f97473e550d26bc03ce,ozabluda,Output \\b and \\r only if stdout is a tty (#8171),2017-10-18 17:23:13,keras/utils/generic_utils.py,5,2,f2501c4db6a7699e6199316da27dc7407dacf4bd,1,-7
f2501c4db6a7699e6199316da27dc7407dacf4bd,smgt,"Epoch is 0 indexed, add one to match from fit (#8137)

* Epoch is 0 index, add one to match other output

* Fix pep8 style

* Fix filepath in tests, ModelCheckpoint",2017-10-17 17:00:26,keras/callbacks.py tests/keras/test_callbacks.py,12,12,f569c75b7dfd3d7ccc3510a8717fb4f63a603a7b,0,2
f569c75b7dfd3d7ccc3510a8717fb4f63a603a7b,ozabluda,"Fix examples/mnist_net2net.py for Keras 2 (#8156)

* Fix examples/mnist_net2net.py for Keras 2

* Use correct filter layout: HWCK",2017-10-17 01:39:10,examples/mnist_net2net.py,31,26,8624bea6ddd92010e52584a8bd862dbe91058204,0,-7
8624bea6ddd92010e52584a8bd862dbe91058204,fchollet,Temporarily lower test coverage threshold.,2017-10-16 23:42:13,.travis.yml,1,1,f940d227a480de9be227498ad3b3950d3fc56f5d,0,-7
f940d227a480de9be227498ad3b3950d3fc56f5d,datumbox,"Extending GeneratorEnqueuer to handle finite generators. (#8104)

* Extending GeneratorEnqueuer to handle finite generators.

* Fixing coding styles.

* Fixing coding style.

* Fixing Docstring styles.

* Adding test for the case of finite generator.

* Removing trailing space on docstring

* Trimming extra spaces.",2017-10-16 22:38:42,tests/keras/utils/data_utils_test.py keras/utils/data_utils.py,46,2,7610c55bdc046ff0b0d6300af5ea9dcfd0a427cb,0,1
12ea236fc8c1fbc38a848f369e613f0625ccf956,durana,Add missing abstract method (#8147),2017-10-16 20:59:20,keras/preprocessing/image.py,15,1,6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,0,-4
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,fchollet,"Support for native GPU channel_first format on all conv ops (not bias… (#8154)

* Support for native GPU channel_first format on all conv ops (not bias_add).

* Remove outdated test.",2017-10-16 20:57:51,keras/backend/tensorflow_backend.py tests/keras/backend/backend_test.py,113,191,1ea9fed96f48ff93a7bdffe3c02b636e08491645,0,-7
1ea9fed96f48ff93a7bdffe3c02b636e08491645,ozabluda,Move Flatten layer into create_base_network() (#8117),2017-10-16 20:34:35,examples/mnist_siamese.py,10,11,114982a947a8166c7c422363c819b89129c91359,0,-7
cc3328a7039ba126e1eee6feda8c075e553be133,fchollet,Small docs improvement.,2017-10-15 06:32:27,docs/autogen.py,5,1,decf35bcec7d6b147d338c5a49cd40047b634d97,0,-7
decf35bcec7d6b147d338c5a49cd40047b634d97,taehoonlee,Fix TF-slim urls (#8143),2017-10-15 06:15:27,keras/applications/inception_resnet_v2.py,2,2,46ebf30671b4e0f3fe8daf1e5a0694d6f99784b7,0,9
46ebf30671b4e0f3fe8daf1e5a0694d6f99784b7,ozabluda,"Round time, instead of truncating to int. (#8111)",2017-10-13 19:05:12,keras/utils/generic_utils.py,2,2,16e869ae06a72418bc5acaa5fa13b94b94d83e2d,0,-7
16e869ae06a72418bc5acaa5fa13b94b94d83e2d,ozabluda,Use named constant num_classes instead of literals (#8129),2017-10-13 18:28:00,tests/integration_tests/test_vector_data_tasks.py tests/keras/test_callbacks.py tests/keras/optimizers_test.py tests/keras/legacy/models_test.py tests/keras/test_sequential_model.py,19,15,b9bda3700738e736c000e6ba6d33055ca99726e6,0,-7
b9bda3700738e736c000e6ba6d33055ca99726e6,fchollet,Docs improvement.,2017-10-13 17:55:19,docs/autogen.py,16,5,a45b0704a4ce75b85ae8d58210a816f2791105b7,0,-7
a45b0704a4ce75b85ae8d58210a816f2791105b7,ozabluda,Rename num_class => num_classes (#8127),2017-10-12 21:14:46,tests/keras/wrappers/scikit_learn_test.py tests/keras/legacy/models_test.py tests/keras/test_sequential_model.py tests/keras/test_callbacks.py,53,53,c2268794ab638dd1c4f85b67b582ceb08acfe3c1,0,-7
c2268794ab638dd1c4f85b67b582ceb08acfe3c1,ozabluda,"Remove redundant argument to range(). (#8108)

* Remove redundant argument to range. 

All other range() invocations in this file follow this style.

* Remove redundant argument to range()",2017-10-12 19:01:21,keras/backend/tensorflow_backend.py examples/conv_filter_visualization.py tests/keras/backend/backend_test.py examples/image_ocr.py keras/engine/training.py keras/backend/cntk_backend.py,8,8,ef4f0adffcc1f3ed9307e237411d53beae0d567f,0,-7
ef4f0adffcc1f3ed9307e237411d53beae0d567f,ozabluda,Rename num_class => num_classes (#8120),2017-10-12 18:46:32,examples/mnist_net2net.py keras/preprocessing/image.py keras/utils/test_utils.py keras/backend/cntk_backend.py,10,10,5fa4857530bcf5c0af7140109117449b54c000dd,0,-7
5fa4857530bcf5c0af7140109117449b54c000dd,ozabluda,Replace xrange => range (#8118),2017-10-12 17:21:32,examples/mnist_net2net.py,1,2,8167253fa22a5a3fc2604193f2e2e1395c6010bf,0,-7
8167253fa22a5a3fc2604193f2e2e1395c6010bf,deltheil,Fix MobileNet link for TensorFlow checkpoints (#8122),2017-10-12 17:20:54,keras/applications/mobilenet.py,1,1,c400d0e798275ac79f84fd2f974a8c01cd7deb15,0,2
c400d0e798275ac79f84fd2f974a8c01cd7deb15,fchollet,Improve docs formatting,2017-10-11 22:40:03,keras/layers/core.py docs/autogen.py keras/utils/data_utils.py,34,38,429332ba902659175ce896e98a5e531bd4071e59,0,-7
429332ba902659175ce896e98a5e531bd4071e59,fchollet,Update docs FAQ.,2017-10-11 22:14:16,docs/templates/getting-started/faq.md docs/autogen.py,63,6,c3b512fa98f0c560ec59a73858057bc4decab75e,0,-7
c3b512fa98f0c560ec59a73858057bc4decab75e,ozabluda,"Switch to Model functional API (#8098)

* Switch to Model functional API

* pep8",2017-10-11 21:24:51,examples/mnist_siamese.py,8,8,3dd3e8331677e68e7dec6ed4a1cbf16b7ef19f7f,0,-7
3dd3e8331677e68e7dec6ed4a1cbf16b7ef19f7f,fchollet,Add `multi_gpu_model` utility.,2017-10-11 19:54:28,keras/utils/__init__.py keras/utils/training_utils.py tests/keras/utils/multi_gpu_test.py,365,0,d3db58c8bf1ef9d078b3cf5d828d22346df6469b,3,-7
d3db58c8bf1ef9d078b3cf5d828d22346df6469b,fchollet,Improve docs.,2017-10-11 03:30:37,docs/autogen.py keras/layers/cudnn_recurrent.py,15,7,1a3d9de50d3b10276a019a91c67cd24c69b2c888,0,-7
1a3d9de50d3b10276a019a91c67cd24c69b2c888,ozabluda,Remove self.target=-1 hack (#8097),2017-10-11 03:03:27,keras/utils/generic_utils.py,15,17,1b53767da71ab94169c60f46f0b8e9d820fd59d5,0,-7
1b53767da71ab94169c60f46f0b8e9d820fd59d5,nicolewhite,Fix off-by-one error in EarlyStopping callback (#8100),2017-10-10 19:00:55,keras/callbacks.py tests/keras/test_callbacks.py,26,1,3c19add103066bc58970810e32050051ac1a7399,0,-7
3c19add103066bc58970810e32050051ac1a7399,fchollet,Reorganize examples folder README.,2017-10-09 21:51:34,examples/README.md,69,52,6a36339b63372b51e0aad81fcc798d3183e45e26,0,-7
6a36339b63372b51e0aad81fcc798d3183e45e26,fchollet,Improve style in CIFAR10 example scripts.,2017-10-09 21:18:59,examples/cifar10_resnet.py examples/cifar10_cnn.py,92,90,a67a36c7341252e24bec94c784045478766a36e2,0,-7
a67a36c7341252e24bec94c784045478766a36e2,fchollet,Improve docs.,2017-10-09 21:03:11,docs/autogen.py keras/layers/cudnn_recurrent.py,32,43,b3370c0da4430367761e6762e85de7ab4962ff62,0,-7
b3370c0da4430367761e6762e85de7ab4962ff62,fchollet,"Add CuDNN GRU and LSTM layers. (#8094)

* temp version of CuDNNGRU

* Add CuDNN GRU and LSTM layers.

* Restrict tests to GPU configs.

* Fix test skipping

* Fix test flake with CNTK.",2017-10-09 21:01:18,tests/keras/layers/wrappers_test.py tests/keras/layers/cudnn_recurrent_test.py keras/layers/cudnn_recurrent.py keras/layers/__init__.py,877,0,eac0d42ea088d04247ab464edecfebd1c8ca9b7a,0,-7
eac0d42ea088d04247ab464edecfebd1c8ca9b7a,shadiakiki1986,"Fixes to example/stateful_lstm.py (#7928)

* rename example file + fix input average + aesthetic progress fix

* readme: fix reference to renamed file

* ci: add whitespace around arithmetic operator for PEP8-check

* examples/lstm_stateful.py: replaced cosine with random.uniform
- tweaked stateful model to converge
- added stateless model that converges or not depending on the parameters in the script head
- generalized for any lahead/tsteps combination

* github PR review:
- variable names to lower case
- change ""DO NOT EDIT"" to ""MAIN PROGRAM""
- LSTM default arguments dropped

* examples/lstm_stateful.py: add more documentation as per PR review",2017-10-09 19:05:40,examples/stateful_lstm.py examples/lstm_stateful.py examples/README.md,241,93,79dab7a6acd0b65a5af1bc1404158e9d31c903bc,0,3
79dab7a6acd0b65a5af1bc1404158e9d31c903bc,roatienza,"Adding ResNet on CIFAR10 example (#8059)

* Added ResNet on MNIST example

* Style fixes

* replacing mnist by cifar10

* resnet on cifar10 dataset

* style fixes

* style fixes

* style fixes",2017-10-09 19:00:01,examples/cifar10_resnet.py,157,0,a32f648ed1371cf5e82b5cbdd4d252355cc729e7,0,8
a32f648ed1371cf5e82b5cbdd4d252355cc729e7,ozabluda,"Print current iteration even if target is unknown (#8082)

* Print current iteration even if target is unknown

* Compact string formatting in a single step

...to address comments.

* Remove redundant computation of %width for self.target",2017-10-09 18:54:16,keras/utils/generic_utils.py,7,4,1aec8aeefc2ad6ccb39ef6c43d03ed86e0adb6ef,0,-7
1aec8aeefc2ad6ccb39ef6c43d03ed86e0adb6ef,nzw0301,Fix code snippet (#8093),2017-10-09 18:50:57,docs/templates/constraints.md,1,1,2ba3b00fc7f5842ea0b125efc6422a3bed1b90f6,0,9
2ba3b00fc7f5842ea0b125efc6422a3bed1b90f6,ozabluda,"Rename mnist_siamese_graph.py to mnist_siamese.py (#8089)

Graph model was removed and the example was (incompletely) switched to functional model API in https://github.com/fchollet/keras/pull/2152",2017-10-09 01:10:53,examples/mnist_siamese.py,0,0,797ea236df90136f7f4060d66bfdeff9dfdb8f51,0,-7
797ea236df90136f7f4060d66bfdeff9dfdb8f51,ozabluda,Don't print newline is target==None in Progbar.update() (#8077),2017-10-09 01:10:16,keras/utils/generic_utils.py,1,1,2f266c3345ec65c721d4599a685fde6611fb8609,0,-7
2f266c3345ec65c721d4599a685fde6611fb8609,ozabluda,"Fix bug where progress indicator doesn't always complete (#8066)

* Fix bug where progress indicator doesn't complete

* Change progbar interval from 0.05 to 0.1

...as an experiment to see if makes a difference in test running times. 50 ms is too fast for a human anyway.

* Break long line, and revert interval change.

...to address comments in PR.

* pep8

* pep8

Travis pep8 (but not autopep8 -d on my box) complains that
/home/travis/build/fchollet/keras/keras/utils/generic_utils.py:296:21: W503 line break before binary operator
                    and current < self.target):
                    ^",2017-10-09 01:09:24,keras/utils/generic_utils.py,4,3,c03482506bf7a82906edcd9f91e3abc8ef88bbed,0,-7
c03482506bf7a82906edcd9f91e3abc8ef88bbed,ahojnnes,"Add option to specify resampling method in load_img (#7975)

* Add option to specify resampling method in load_img

* Fix docstring to state that bilinear is the default

* Specify interpolation as string rather than PIL constants

* Use single quotes for strings

* Show the supported interpolation methods if invalid method is specified

* Only support lanczos resampling if available

* Fix invalid PIL Image name

* Add unit tests for load_img function

* Fix indentation to comply with PEP8

* Disable explicit nearest neighbor test which is platform dependent",2017-10-08 19:40:18,tests/keras/preprocessing/image_test.py keras/preprocessing/image.py,95,5,ff9118f68a4a9083d3a16081f5643ac098e1be44,0,2
ff9118f68a4a9083d3a16081f5643ac098e1be44,farizrahman4u,inputs.dtype -> K.dtype(inputs) (#8084),2017-10-08 18:05:41,keras/layers/core.py,1,1,306689c52a9674637f30b2319f90c6c0cbe770ff,0,5
306689c52a9674637f30b2319f90c6c0cbe770ff,raelg,"image_ocr: revert ""Fix input shape of OCR model (#7908)"", and change text_to_labels to make it easier to extend the alphabet  (#8085)

* Revert ""Fix input shape of OCR model (#7908)""

This reverts commit d4f6ff8

* image_ocr: change transcription technique to make it easier to extend the alphabet.",2017-10-08 17:50:33,examples/image_ocr.py,40,31,fb6cb8c7baf29ed83d2e5522ca1881096446aae3,0,1
fb6cb8c7baf29ed83d2e5522ca1881096446aae3,ozabluda,"Change default value of shuffle parameter of Sequential.fit_generator() from True to False. (#8075)

...to sync it with that of Model.fit_generator().",2017-10-06 17:27:42,keras/models.py,1,1,4743df7f8051d63a65fb98804966cc47834e1440,0,-7
