Commit#,Author,Message,Time,Changed Files,Additions,Deletions,Parents,Number of Comments,Timezone
0dbec2a0474abcc92806d54d4dab1948674fcf74,smessmer,"- Generate protoc type hints on Windows (#1047)

- Add mypy to Windows CI",2018-06-01 23:58:36,tools/protoc-gen-mypy.bat CMakeLists.txt appveyor.yml,11,1,9e7855dcd43e855e26e13a797f4b12ac9d9f2188,0,-7
760c9283d0dfdc4b8705e4fa4bd95aca68dea459,gramalingam,"add missing hasNInputShapes check for bidirectionalBroadcastShapeInference (#1060)

* add missing hasNInputShapes check

* add dimensionality check to GEMM shape inference

* check cast-op to-attribute specifies a valid type

* clang format changes

* add checks to multinomial inference

* clang format changes",2018-06-01 20:14:52,onnx/defs/tensor/defs.cc onnx/defs/logical/defs.cc onnx/defs/generator/defs.cc onnx/defs/math/defs.cc,40,48,3fb965666e7fc271d093ca27529a7a1b1e103c3b,0,-7
3fb965666e7fc271d093ca27529a7a1b1e103c3b,smessmer,"Fix for fbcode CI (#1062)

This breaks on fbcode CI because it shadows another variable",2018-06-01 17:09:11,onnx/optimizer/passes/eliminate_unused_initializer.h,2,2,1504a33abb7b1bfa773e000e2442545ce403c740,0,-7
1504a33abb7b1bfa773e000e2442545ce403c740,jeffbloo,Convert schema assert for duplicate type names to exception (#1057),2018-06-01 15:24:13,onnx/defs/schema.cc,4,1,33e9cd4182fe468675241fba4ae8a16c2f0bd82f,0,-7
33e9cd4182fe468675241fba4ae8a16c2f0bd82f,linkerzhang,"Remove the usage of default value to fix invalid proto3 files. (#1052)

* don't use default value in proto files, which is not support by proto3.

* update proto files.

* ci not cover the check right now, will figure out later.

* remove the test of denotation.

* fix windows build break.

* don't use namespace common.",2018-06-01 15:23:09,onnx/defs/logical/old.cc onnx/defs/generator/defs.cc onnx/defs/math/old.cc onnx/defs/rnn/defs.cc onnx/common/constants.h onnx/defs/schema.h onnx/onnx.proto onnx/onnx.proto3 onnx/test/helper_test.py onnx/defs/tensor/defs.cc onnx/onnx-ml.proto3 onnx/onnx.in.proto onnx/defs/rnn/old.cc onnx/defs/reduction/defs.cc onnx/cpp2py_export.cc onnx/onnx-ml.proto onnx/defs/math/defs.cc onnx/defs/nn/defs.cc,301,406,8ec0e5fe9badecb1c4cc9f136f791499f20c1377,0,-7
8ec0e5fe9badecb1c4cc9f136f791499f20c1377,snnn,"Add index check for Transpose's type inference function (#1053)

* Add index check for Transpose's type and shape inference function

* Add index check

* Update defs.cc

change call to fail_type_inference to fail_shape_inference",2018-06-01 00:10:46,onnx/defs/tensor/defs.cc onnx/defs/shape_inference.h onnx/defs/nn/defs.cc,52,26,307995b1439e478122780ffc9d4e3ee8910fb7ad,0,-7
307995b1439e478122780ffc9d4e3ee8910fb7ad,smessmer,"Update from upstream (#1038)

* Update from upstream",2018-05-29 23:12:54,tools/protoc-gen-mypy.py,22,20,7361eec59a2c0589125c0c5a4a90b43593b965c7,0,-7
7361eec59a2c0589125c0c5a4a90b43593b965c7,anirudhacharya,Fix Operator Tests (#1044),2018-05-29 19:04:28,onnx/backend/test/data/node/test_acos_example/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast4v3d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_cos/test_data_set_0/output_0.pb docs/Operators.md onnx/backend/test/data/node/test_and_bcast4v3d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_gemm_broadcast/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast3v1d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_tan/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast4v2d/model.onnx onnx/backend/test/data/node/test_and_bcast4v4d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast4v2d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_atan/test_data_set_0/output_0.pb onnx/backend/test/case/node/and.py onnx/backend/test/data/node/test_gemm_nobroadcast/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast4v4d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_and_bcast3v1d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast4v2d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_asin/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast3v1d/model.onnx onnx/backend/test/data/node/test_and_bcast3v1d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_bcast4v4d/model.onnx onnx/backend/test/data/node/test_matmul_2d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_acos/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast3v2d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_and_bcast3v2d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_bcast3v2d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_and_bcast4v4d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_bcast4v3d/model.onnx onnx/backend/test/data/node/test_and_bcast4v2d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_and_bcast4v3d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_and_bcast3v2d/model.onnx,117,18,385523bf1c8dd3e195ef7d5630b8d5083550835e,0,-7
385523bf1c8dd3e195ef7d5630b8d5083550835e,fumihwh,"Eliminate unused initializer (#860)

* clear initializer names when clear initializer

* add eliminate_unused_initializer optimizer

* clang-format

* add eraseInitializer to Graph
add test case
refactor optimizer

* comments and rename variables

* DescendOnGraphAttributes

* add subgraph test case

* clang

* some improvements",2018-05-29 13:55:44,onnx/test/optimizer_test.py onnx/common/ir.h onnx/optimizer.py onnx/optimizer/optimize.h onnx/optimizer/passes/eliminate_unused_initializer.h,185,0,e5701271f05ce412edf646fed504ad8f4bcb0eca,0,9
e5701271f05ce412edf646fed504ad8f4bcb0eca,linkerzhang,update version (#1034) (#1041),2018-05-29 05:51:42,VERSION_NUMBER,1,1,789efb166d16b00c498cd789cc19c1c005e0e3aa,0,-7
789efb166d16b00c498cd789cc19c1c005e0e3aa,linkerzhang,update proto files. (#1040),2018-05-26 09:40:34,onnx/onnx.proto onnx/onnx.proto3 onnx/onnx-ml.proto3 onnx/onnx-ml.proto onnx/onnx.in.proto,12,12,ec3b6797b71663a42d5fe909845e4e25f246d43d,0,-7
ec3b6797b71663a42d5fe909845e4e25f246d43d,smessmer,"Re-enable mypy, Fix releasing from Windows (#1037)

* Revert #1031, re-enable mypy

* Fix release building from windows",2018-05-26 00:41:36,CMakeLists.txt,9,0,94dbb76747067c91a7eaa3980939b7bbe237e9a4,0,-7
94dbb76747067c91a7eaa3980939b7bbe237e9a4,lutzroeder,Fix comma in Gemm description (#1032) (#1035),2018-05-25 03:41:27,onnx/defs/math/old.cc docs/Changelog.md,12,12,b18cbd336403fce94b637207bec4c8f5f4c7f489,0,-7
b18cbd336403fce94b637207bec4c8f5f4c7f489,linkerzhang,remove mypy which blocks release. (#1031),2018-05-25 01:29:08,CMakeLists.txt,0,7,8236f49124dc0a37b8c33da2b8f962183c2c393e,0,-7
8236f49124dc0a37b8c33da2b8f962183c2c393e,linkerzhang,"Kezhan/update manifest (#1029)

* updating manifest file for release.

* source package to contain everything.

* source package to contain everything.

* update manifest",2018-05-24 23:00:11,MANIFEST.in,3,0,f8aa447431fbb9bb49d41b715d79775d91f24f3c,0,-7
f8aa447431fbb9bb49d41b715d79775d91f24f3c,linkerzhang,update version number (#1027),2018-05-24 18:14:28,VERSION_NUMBER,1,1,640a4ec5d28db8c30d13e30732b35ed5c26fb746,0,-7
640a4ec5d28db8c30d13e30732b35ed5c26fb746,houseroad,"[Easy] Fix the gen_doc.py (#1024)

* Fix the duplicate entries of Upsample

* Add type info",2018-05-24 15:32:57,docs/Operators.md onnx/defs/gen_doc.py,5,2,5591c95f68863d755644d6b4f000c892b680c44c,0,8
5591c95f68863d755644d6b4f000c892b680c44c,jeffbloo,"Enable non-static schema registration (#894)

* Allow non-static schema registration

* Fix raw string causing GCC failure

* re-gen doc

* nit: Revert unncessary change in cpp2py_export.cc

* Add missing include guard

* nit: fix incorrect version number in variable name

* nit: remove unused include

* clang-format

* Revert ""nit: remove unused include""

This reverts commit 4c8519df68b09af02737b1d0048b1b6a0f47ff68.

* clang-format",2018-05-24 15:31:19,onnx/defs/logical/old.cc onnx/defs/schema.h docs/Operators.md onnx/common/assertions.h onnx/defs/operator_sets.h onnx/defs/schema.cc onnx/defs/generator/defs.cc onnx/common/ir_pb_converter.h onnx/defs/math/old.cc onnx/defs/tensor/old.cc onnx/defs/experiments/defs.cc onnx/defs/reduction/defs.cc onnx/defs/math/defs.cc onnx/shape_inference/implementation.h onnx/defs/nn/defs.cc onnx/defs/logical/defs.cc onnx/common/ir_pb_converter.cc onnx/defs/operator_sets-ml.h onnx/defs/controlflow/defs.cc onnx/defs/nn/old.cc docs/Changelog.md onnx/defs/function.cc onnx/checker.h onnx/defs/rnn/defs.cc onnx/defs/tensor/defs.cc onnx/defs/traditionalml/defs.cc onnx/defs/rnn/old.cc onnx/checker.cc,6643,4643,9e6e7e4282ca4cd53eef7a51f90760c45dfbf2a3,0,-7
9e6e7e4282ca4cd53eef7a51f90760c45dfbf2a3,houseroad,Support opset_version in run_node (#1022),2018-05-24 06:09:40,onnx/backend/base.py,11,4,9a37d4daf537532ffbd94af896ee58a70dd72fd3,0,8
9a37d4daf537532ffbd94af896ee58a70dd72fd3,tfujiwar,"Add PRelu test cases (#580)

* Add PRelu test cases

* Fix PRelu specification

* Update PRelu test cases for broadcasting

* Delete old test data for PRelu

* Generate test data again

* Add type hints

* Re-gen doc

* Remove test cases for the old attribute ""axis"" and update test data

* Delete stale test cases

* re-gen doc

* Remove explicit broadcast",2018-05-24 01:51:23,onnx/backend/test/data/node/test_prelu_broadcast/test_data_set_0/input_0.pb docs/Changelog.md onnx/backend/test/data/node/test_prelu_example/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_prelu_example/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_prelu_broadcast/model.onnx onnx/backend/test/case/node/prelu.py docs/Operators.md onnx/backend/test/data/node/test_prelu_broadcast/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_prelu_example/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_prelu_example/model.onnx onnx/backend/test/data/node/test_prelu_broadcast/test_data_set_0/input_1.pb onnx/defs/math/defs.cc,134,4,d2a46da13b0b0e9d3ed7a1da34e015b4bc8fe0de,0,9
d2a46da13b0b0e9d3ed7a1da34e015b4bc8fe0de,fumihwh,"fix gru, rnn, lstm test cases to match the specification and add some cases (#920)

* fix lstm test cases to match the specification and add precomputed case

*  add rnn and update test cases

* add and update gru test cases

* update doc

* remove lstm precomputed test case

* update test cases

* update doc and bug fix

* fix mypy",2018-05-24 01:50:28,onnx/backend/test/data/node/test_lstm_defaults/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_gru_seq_length/test_data_set_0/input_2.pb onnx/backend/test/data/node/test_rnn_seq_length/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_rnn_seq_length/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_gru_seq_length/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_rnn_seq_length/model.onnx onnx/backend/test/data/node/test_gru_seq_length/model.onnx docs/Operators.md onnx/backend/test/data/node/test_gru_seq_length/test_data_set_0/input_1.pb onnx/backend/test/case/node/gru.py onnx/backend/test/data/node/test_gru_seq_length/test_data_set_0/input_0.pb onnx/backend/test/case/node/rnn.py onnx/backend/test/data/node/test_rnn_seq_length/test_data_set_0/input_3.pb onnx/backend/test/data/node/test_gru_seq_length/test_data_set_0/input_3.pb onnx/backend/test/data/node/test_rnn_seq_length/test_data_set_0/input_1.pb onnx/backend/test/case/node/lstm.py onnx/backend/test/data/node/test_rnn_seq_length/test_data_set_0/input_2.pb,302,149,4898c9e925b57ad4c58518515b98de66966ad3b1,0,9
4898c9e925b57ad4c58518515b98de66966ad3b1,walrusmcd,"Added TensorDenotation and metadata_props for images (#879)

* Added TensorDenotation, markdown docs for metadata_props for images, and markdown docs for dimension denotation

* CR feedback in the docs.

* moved to type

* Updated the docs, kept TypeDenotation and DimesnionDenotation sperate (CR feedback)

* fixed the CI by running gen_proto.py

* PR feedback, trimmed the type denotation doc and added a sample

* markdown cleanup

* markdown cleanup

* markdown cleanup

* PR feedback.
- extra line in metadata.md
- added a default ""TENSOR"" value to typedenotation as a base option

* typo (a vs. an)
changed TENSOR from 0 to 1 - onnx field numbers must be positive integers

* typo - a vs an",2018-05-23 20:54:26,docs/IR.md onnx/onnx.proto onnx/onnx.proto3 docs/DimensionDenotation.md onnx/onnx-ml.proto3 onnx/onnx-ml.proto docs/TypeDenotation.md docs/MetadataProps.md onnx/onnx.in.proto,188,0,0c7cf3d970be739a6bc450d62b508f77f397a8c3,0,-7
0c7cf3d970be739a6bc450d62b508f77f397a8c3,nickfeeney,"Updating Doc of ConvTranspose to be more clear (#1012)

* Updating Doc of ConTranspose to be more clear

* updating phraseing",2018-05-23 20:16:59,docs/Operators.md docs/Changelog.md onnx/defs/nn/defs.cc,46,12,015640a7b37237bdc181de7df5b82e95fd267579,0,-7
015640a7b37237bdc181de7df5b82e95fd267579,rdzhabarov,[docs] Error case for squeeze operator. (#961),2018-05-23 19:54:10,docs/Operators.md onnx/defs/tensor/defs.cc docs/Changelog.md,3,0,00b586d35990942f9bfd03ad5e3af9eb4e129156,0,-7
00b586d35990942f9bfd03ad5e3af9eb4e129156,smessmer,Add mypy to CONTRIBUTING (#1011),2018-05-23 16:50:02,docs/CONTRIBUTING.md,23,0,0892069c7f4ed27992b2bc06bb86e86df4b85225,0,-7
0892069c7f4ed27992b2bc06bb86e86df4b85225,houseroad,"Align to Numpy broadcasting (#907)

* Use numpy broadcast

* :Change PRelu's broadcast

* Change logical ops' broadcast to numpy

* Add docs for broadcasting

* Change Gemm's spec

* Update the node test

* Fix the Conv Add fusion optimization pass

* Skip element-wise op shape inference tests

* Remove stale test cases

* Fix the build issue

* Fix the ci

* Update the optimization cases

* Refactor the broadcasting doc

* Update Gemm node test

* Address the comments and fix typos

* Enable shape inference for most of element-wise ops

* Add shape inference for Pow",2018-05-23 03:56:20,onnx/backend/test/data/node/test_pow_bcast_array/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_pow_bcast_axis0/test_data_set_0/output_0.pb docs/Operators.md onnx/backend/test/data/node/test_xor_bcast4v2d/model.onnx onnx/backend/test/data/node/test_xor_bcast4v4d/model.onnx onnx/backend/test/data/node/test_gemm_broadcast/model.onnx onnx/backend/test/data/node/test_gemm_nobroadcast/model.onnx onnx/backend/test/data/node/test_or_axis2/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_or_bcast4v2d/model.onnx onnx/backend/test/data/node/test_or_bcast3v2d/model.onnx onnx/backend/test/data/node/test_and_axis1/model.onnx onnx/backend/test/data/node/test_add_bcast/model.onnx onnx/backend/test/data/node/test_and_axis3/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_or_bcast4v3d/model.onnx onnx/backend/test/data/node/test_xor_axis1/model.onnx onnx/backend/test/data/node/test_xor_axis2/test_data_set_0/input_0.pb onnx/defs/logical/defs.cc onnx/backend/test/data/node/test_or_axis0/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_div_bcast/model.onnx onnx/backend/test/data/node/test_xor_axis1/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_xor_bcast3v2d/model.onnx onnx/backend/test/case/node/add.py onnx/backend/test/data/node/test_xor_axis2/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_pow_bcast_scalar/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_pow_bcast_scalar/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_axis3/test_data_set_0/input_1.pb onnx/backend/test/case/node/equal.py onnx/backend/test/data/node/test_pow_bcast_axis0/model.onnx onnx/backend/test/data/node/test_pow_bcast/model.onnx onnx/backend/test/data/node/test_xor_axis3/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_xor_axis0/test_data_set_0/input_0.pb onnx/backend/test/case/node/sub.py onnx/backend/test/data/node/test_xor_axis0/model.onnx onnx/backend/test/data/node/test_and_axis0/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_pow_bcast_array/model.onnx onnx/backend/test/data/node/test_or_axis2/test_data_set_0/output_0.pb onnx/optimizer/passes/fuse_add_bias_into_conv.h onnx/backend/test/case/node/pow.py onnx/backend/test/data/node/test_and_axis3/model.onnx onnx/backend/test/data/node/test_or_bcast4v4d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_xor_axis2/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_xor_bcast3v1d/model.onnx onnx/backend/test/data/node/test_xor_axis0/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_axis0/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_xor_bcast4v4d/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_and_axis1/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_pow_bcast_axis0/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_or_bcast4v4d/model.onnx onnx/backend/test/data/node/test_pow_bcast_array/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_or_axis0/model.onnx onnx/backend/test/case/node/greater.py onnx/backend/test/data/node/test_or_axis1/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_equal_bcast/model.onnx onnx/backend/test/case/node/or.py onnx/backend/test/data/node/test_and_axis2/model.onnx onnx/test/shape_inference_test.py onnx/defs/logical/old.cc onnx/backend/test/data/node/test_and_axis2/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_or_axis2/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_xor_axis3/model.onnx onnx/backend/test/data/node/test_sub_bcast/model.onnx docs/Broadcasting.md onnx/backend/test/data/node/test_and_axis0/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_or_axis3/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_pow_bcast_scalar/test_data_set_0/output_0.pb onnx/defs/math/old.cc onnx/backend/test/data/node/test_or_axis0/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_or_bcast4v4d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_axis2/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_pow_bcast_array/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_xor_bcast4v3d/model.onnx onnx/backend/test/data/node/test_or_axis2/model.onnx onnx/backend/test/case/node/div.py onnx/backend/test/data/node/test_and_axis0/model.onnx onnx/backend/test/data/node/test_mul_bcast/model.onnx onnx/backend/test/data/node/test_or_axis0/test_data_set_0/input_0.pb docs/Changelog.md onnx/backend/test/data/node/test_xor_axis1/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_or_axis1/model.onnx onnx/backend/test/data/node/test_and_axis1/test_data_set_0/input_0.pb onnx/defs/schema.h onnx/backend/test/data/node/test_and_axis1/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_or_bcast4v4d/test_data_set_0/output_0.pb onnx/backend/test/case/node/mul.py onnx/backend/test/data/node/test_xor_axis0/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_greater_bcast/model.onnx onnx/backend/test/data/node/test_and_axis2/test_data_set_0/input_1.pb onnx/backend/test/case/node/and.py onnx/backend/test/data/node/test_or_axis1/test_data_set_0/output_0.pb onnx/defs/math/defs.cc onnx/backend/test/data/node/test_xor_bcast4v4d/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_and_axis3/test_data_set_0/output_0.pb onnx/test/optimizer_test.py onnx/backend/test/data/node/test_xor_axis3/test_data_set_0/input_0.pb onnx/backend/test/data/node/test_less_bcast/model.onnx onnx/backend/test/data/node/test_or_bcast3v1d/model.onnx onnx/backend/test/data/node/test_or_axis3/model.onnx onnx/backend/test/data/node/test_xor_axis2/model.onnx onnx/backend/test/data/node/test_or_axis3/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_or_axis1/test_data_set_0/input_0.pb onnx/backend/test/case/node/gemm.py onnx/backend/test/data/node/test_xor_axis1/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_xor_axis3/test_data_set_0/input_1.pb onnx/backend/test/data/node/test_xor_bcast4v4d/test_data_set_0/output_0.pb onnx/backend/test/data/node/test_or_axis3/test_data_set_0/input_0.pb onnx/backend/test/case/node/xor.py onnx/backend/test/data/node/test_pow_bcast_scalar/model.onnx onnx/backend/test/case/node/less.py,1229,1120,2aaf3f1318e7d4d347b93c15286f8d5da9d40dd8,0,8
2aaf3f1318e7d4d347b93c15286f8d5da9d40dd8,anderspapitto,refactor matmul shape inference for generality (#1013),2018-05-23 01:59:28,onnx/defs/math/defs.cc onnx/defs/shape_inference.h,84,67,48e58287de83a61bcdf13620ff331af8a463ec86,0,-7
48e58287de83a61bcdf13620ff331af8a463ec86,linkerzhang,"correct op spec to follow same optional output semantics. (#1014)

* correct op spec to follow same optional output semantics.

* update doc and fix tests.",2018-05-23 01:16:19,docs/Changelog.md onnx/defs/rnn/defs.cc onnx/defs/schema.h docs/Operators.md onnx/defs/nn/old.cc onnx/test/shape_inference_test.py onnx/defs/nn/defs.cc,279,58,9f865916fdfdfdf500d3863508fb2501471d7389,0,-7
9f865916fdfdfdf500d3863508fb2501471d7389,smessmer,Fix type inaccuracy (#1016),2018-05-23 00:45:34,onnx/test/basic_test.py onnx/__init__.py,2,2,769244daa37d034dcd51ca332bb6b113b7a8748b,0,-7
769244daa37d034dcd51ca332bb6b113b7a8748b,houseroad,Add Tile history back (#1007),2018-05-23 00:02:37,docs/Operators.md onnx/defs/tensor/defs.cc docs/Changelog.md onnx/defs/tensor/old.cc,72,9,2391a9ec0617d0eb729b9c292bcbcc7d2faa737c,0,8
2391a9ec0617d0eb729b9c292bcbcc7d2faa737c,jeffbloo,Use std::function for shape and type inference (#1015),2018-05-23 00:01:27,onnx/defs/schema.h onnx/defs/shape_inference.h,3,3,4642745765188bde07de434fa5413dc98d7f8c2c,0,-7
4642745765188bde07de434fa5413dc98d7f8c2c,gramalingam,"Simplify and clarify RNN spec by omitting output_sequence attribute (#1006)

* clarify and simplify RNN spec regarding optional outputs

* bump since-version to 7

* update rnn documentation

* update backend test cases

* small fix

* fix test cases

* drop output_sequence attribute in shape_inference_test

* fix node test cases

* Add documentations about optional arguments

* fix documentation error

* update description of optional output in IR.md",2018-05-22 22:42:28,onnx/backend/test/data/node/test_gru_defaults/model.onnx onnx/backend/test/data/node/test_lstm_with_peepholes/model.onnx docs/IR.md docs/Changelog.md onnx/backend/test/data/node/test_gru_with_initial_bias/model.onnx onnx/backend/test/data/node/test_lstm_with_initial_bias/model.onnx onnx/backend/test/data/node/test_simple_rnn_with_initial_bias/model.onnx onnx/backend/test/case/node/__init__.py onnx/defs/rnn/defs.cc docs/Operators.md onnx/backend/test/data/node/test_lstm_defaults/model.onnx onnx/backend/test/case/node/gru.py onnx/backend/test/data/node/test_simple_rnn_defaults/model.onnx onnx/defs/rnn/old.cc onnx/backend/test/case/node/rnn.py onnx/backend/test/case/node/lstm.py onnx/test/shape_inference_test.py,926,85,bcf0212ea78fa6ab0ca3823d66ba8aafa24e9745,0,-7
bcf0212ea78fa6ab0ca3823d66ba8aafa24e9745,houseroad,Add Cast's history back (#1008),2018-05-22 20:26:56,docs/Operators.md onnx/defs/tensor/defs.cc docs/Changelog.md onnx/defs/tensor/old.cc,98,2,0954fe9c53fb7c30c94bb18e352a76c87cb87fe0,0,8
0954fe9c53fb7c30c94bb18e352a76c87cb87fe0,smessmer,"Enforce writing type hints. (#993)

* Disallow untyped functions

* more type hint catching up",2018-05-22 17:47:10,onnx/backend/test/case/node/reducel2.py onnx/backend/test/case/node/reducemean.py onnx/backend/test/case/node/reducemin.py setup.cfg onnx/backend/test/case/node/reducel1.py onnx/backend/test/case/node/reducesum.py onnx/backend/test/case/node/reducelogsumexp.py onnx/backend/test/case/node/reducemax.py onnx/backend/test/case/node/reducesumsquare.py onnx/backend/test/case/node/reduceprod.py,33,28,c9e0122cf429016bc2d7bf79ec6ed69b2937fe48,0,-7
c9e0122cf429016bc2d7bf79ec6ed69b2937fe48,smessmer,More catching up on type hints (#1009),2018-05-22 17:43:05,onnx/backend/test/case/node/gemm.py onnx/test/test_backend_test.py onnx/test/shape_inference_test.py,6,6,9065e0044ca5f7e50bf35c70ab51e5bf850c7a58,0,-7
9065e0044ca5f7e50bf35c70ab51e5bf850c7a58,smessmer,Better way to enable mypy in test/ and tools/ folder (#992),2018-05-22 17:42:29,onnx/test/__init__.pyi tools/mypy-onnx.py tools/__init__.pyi,4,12,d43b55087da6acb0f3fafe26d33b91011b767fda,0,-7
d43b55087da6acb0f3fafe26d33b91011b767fda,smessmer,Fix .gitignore and add missing files (#1005),2018-05-22 17:40:00,stubs/google/protobuf/timestamp_pb2.pyi stubs/google/protobuf/util/json_format_proto3_pb2.pyi .gitignore stubs/google/protobuf/source_context_pb2.pyi stubs/google/protobuf/unittest_import_pb2.pyi stubs/google/protobuf/unittest_proto3_arena_pb2.pyi stubs/google/protobuf/descriptor_pb2.pyi stubs/google/protobuf/map_proto2_unittest_pb2.pyi stubs/google/protobuf/unittest_mset_wire_format_pb2.pyi stubs/google/protobuf/unittest_import_public_pb2.pyi stubs/google/protobuf/map_unittest_pb2.pyi stubs/google/protobuf/wrappers_pb2.pyi stubs/google/protobuf/compiler/plugin_pb2.pyi stubs/google/protobuf/test_messages_proto3_pb2.pyi stubs/google/protobuf/unittest_custom_options_pb2.pyi stubs/google/protobuf/unittest_arena_pb2.pyi stubs/google/protobuf/struct_pb2.pyi stubs/google/protobuf/api_pb2.pyi stubs/google/protobuf/any_pb2.pyi stubs/google/protobuf/unittest_no_generic_services_pb2.pyi stubs/google/protobuf/duration_pb2.pyi stubs/google/protobuf/test_messages_proto2_pb2.pyi stubs/google/protobuf/unittest_mset_pb2.pyi stubs/google/protobuf/unittest_no_arena_import_pb2.pyi stubs/google/protobuf/unittest_no_arena_pb2.pyi stubs/google/protobuf/field_mask_pb2.pyi stubs/google/protobuf/any_test_pb2.pyi stubs/google/protobuf/type_pb2.pyi stubs/google/protobuf/unittest_pb2.pyi stubs/google/protobuf/empty_pb2.pyi,7949,4,ea1aa139b208b92f34a1501a0406705d83399897,0,-7
