,repo,time
2486,yangkf1985/deeplearning4j,2017-04-24 07:43:03
2485,619561504/deeplearning4j,2017-04-25 03:11:14
2484,akshayjh/deeplearning4j,2017-04-25 12:07:05
2483,vssousa/deeplearning4j,2017-04-25 18:23:29
2482,hakanerp/deeplearning4j,2017-04-26 16:32:59
2481,dhj199268/deeplearning4j,2017-04-27 11:06:54
2480,wangfan860/deeplearning4j,2017-04-27 21:56:36
2479,renatoh/deeplearning4j,2017-04-28 01:04:53
2478,seetharamireddy540/deeplearning4j,2017-04-28 03:30:53
2477,yashkumaratri/deeplearning4j,2017-04-30 04:58:18
2476,buduo15/deeplearning4j,2017-05-01 06:14:15
2475,lfm0006/deeplearning4j,2017-05-02 13:25:49
2474,pengfeis/deeplearning4j,2017-05-02 13:59:01
2473,yuezhongtao/deeplearning4j,2017-05-03 00:56:08
2472,aiseeme/deeplearning4j,2017-05-03 07:02:05
2471,daesungli/deeplearning4j,2017-05-04 08:19:06
2470,tou55/deeplearning4j,2017-05-04 09:24:33
2469,rao-bi/deeplearning4j,2017-05-04 09:28:31
2468,du39/deeplearning4j,2017-05-04 09:29:26
2467,douliangchisha/deeplearning4j,2017-05-04 09:40:21
2466,mei-xia/deeplearning4j,2017-05-04 09:41:44
2465,yunouzhigan/deeplearning4j,2017-05-04 09:43:00
2464,agalchavijaycalls/deeplearning4j,2017-05-04 14:09:32
2463,zsoltszabo/deeplearning4j,2017-05-04 23:05:18
2462,fanghuaqi/deeplearning4j,2017-05-05 01:47:59
2461,ProSegCode/deeplearning4j,2017-05-05 06:02:24
2460,bisoutaogu/deeplearning4j,2017-05-05 07:29:02
2459,qianzhengnao/deeplearning4j,2017-05-05 07:31:48
2458,jing-ken/deeplearning4j,2017-05-05 07:33:49
2457,xianxinfanmi/deeplearning4j,2017-05-05 07:35:07
2456,shenluan/deeplearning4j,2017-05-05 07:56:41
2455,yun-xie/deeplearning4j,2017-05-05 08:01:31
2454,su-ren/deeplearning4j,2017-05-05 08:04:06
2453,msuwignyo/deeplearning4j,2017-05-05 15:01:26
2452,Daddis2/deeplearning4j,2017-05-07 14:11:10
2451,robertoperez777/deeplearning4j,2017-05-07 20:36:41
2450,chltkgg/deeplearning4j,2017-05-08 01:02:05
2449,chenwen54448/deeplearning4j,2017-05-08 08:52:16
2448,qi-nan/deeplearning4j,2017-05-08 08:54:39
2447,you534/deeplearning4j,2017-05-08 09:05:06
2446,resha88/deeplearning4j,2017-05-08 09:06:36
2445,chi95/deeplearning4j,2017-05-08 09:07:43
2444,pan67/deeplearning4j,2017-05-08 09:08:55
2443,xie-qun/deeplearning4j,2017-05-08 09:11:36
2442,chenpiao09217/deeplearning4j,2017-05-08 09:13:30
2441,chmodsss/deeplearning4j,2017-05-08 13:24:52
2440,fangsong91/deeplearning4j,2017-05-09 07:34:35
2439,shiqunrangtuou/deeplearning4j,2017-05-09 07:38:20
2438,piaojiao/deeplearning4j,2017-05-09 07:39:52
2437,ziji82/deeplearning4j,2017-05-09 07:41:06
2436,lixufeng1992/deeplearning4j,2017-05-09 07:51:22
2435,sibo74/deeplearning4j,2017-05-09 08:47:58
2434,nayouxie/deeplearning4j,2017-05-09 08:50:24
2433,huang-luan/deeplearning4j,2017-05-09 08:51:18
2432,lutuofu/deeplearning4j,2017-05-09 08:52:31
2431,qubejiang/deeplearning4j,2017-05-09 15:53:02
2430,fynanceai/deeplearning4j,2017-05-10 03:16:23
2429,makaidong/deeplearning4j,2017-05-10 09:40:00
2428,chengze/deeplearning4j,2017-05-10 13:26:54
2427,an1310/deeplearning4j,2017-05-10 22:32:34
2426,dufu67/deeplearning4j,2017-05-11 07:07:43
2425,yetan14/deeplearning4j,2017-05-11 07:08:52
2424,xian-se/deeplearning4j,2017-05-11 07:09:51
2423,zhaotang75/deeplearning4j,2017-05-11 07:11:10
2422,chuang-xie/deeplearning4j,2017-05-11 07:12:19
2421,duiyan/deeplearning4j,2017-05-11 07:13:13
2420,tuipu/deeplearning4j,2017-05-11 07:14:25
2419,tang-dao/deeplearning4j,2017-05-11 07:15:15
2418,ArminMa/deeplearning4j,2017-05-11 15:19:36
2417,phdkiran/deeplearning4j,2017-05-11 19:53:34
2416,linlinchn/deeplearning4j,2017-05-12 01:27:11
2415,yesijiliangzhi/deeplearning4j,2017-05-12 08:00:25
2414,tan59087692/deeplearning4j,2017-05-12 08:01:57
2413,hekong/deeplearning4j,2017-05-12 08:03:00
2412,yizhijing/deeplearning4j,2017-05-12 08:05:03
2411,chuilungan/deeplearning4j,2017-05-12 08:06:37
2410,liangchaoshichu/deeplearning4j,2017-05-12 08:07:31
2409,shangfeitangxia/deeplearning4j,2017-05-12 08:08:50
2408,zhaokangzhi/deeplearning4j,2017-05-12 08:10:11
2407,seeulove/deeplearning4j,2017-05-13 04:59:02
2406,Fanezhang/deeplearning4j,2017-05-13 08:09:49
2405,mahbubnoor/deeplearning4j,2017-05-15 08:42:40
2404,jasstionzyf/deeplearning4j,2017-05-15 08:50:56
2403,yaozhang2016/deeplearning4j,2017-05-15 19:44:28
2402,landlay/deeplearning4j,2017-05-16 01:54:16
2401,dengan85/deeplearning4j,2017-05-16 06:55:18
2400,wodou/deeplearning4j,2017-05-16 06:56:21
2399,yuanchenzhangde/deeplearning4j,2017-05-16 06:57:45
2398,gouzhi65/deeplearning4j,2017-05-16 06:58:55
2397,tuodiguiliangzh/deeplearning4j,2017-05-16 07:00:13
2396,fangsicukao/deeplearning4j,2017-05-16 07:06:57
2395,shou-tui/deeplearning4j,2017-05-16 07:28:27
2394,xionghuiCoder/deeplearning4j,2017-05-16 11:51:09
2393,bacheng/deeplearning4j,2017-05-17 06:14:10
2392,haoyabayadao/deeplearning4j,2017-05-17 06:15:58
2391,di-lan/deeplearning4j,2017-05-17 06:18:30
2390,tuo29/deeplearning4j,2017-05-17 06:20:46
2389,shian92/deeplearning4j,2017-05-17 06:25:11
2388,villagervv/deeplearning4j,2017-05-17 08:52:30
2387,shi27feng/deeplearning4j,2017-05-17 20:58:17
2386,dibaojia261456/deeplearning4j,2017-05-18 08:30:45
2385,zhuozhixiancang/deeplearning4j,2017-05-18 08:44:40
2384,sha13/deeplearning4j,2017-05-18 08:45:58
2383,dangpo/deeplearning4j,2017-05-18 08:49:49
2382,wofutuyiyuan/deeplearning4j,2017-05-18 08:53:56
2381,chunluan083/deeplearning4j,2017-05-18 09:00:52
2380,gou-ba/deeplearning4j,2017-05-18 09:04:10
2379,ji-ying/deeplearning4j,2017-05-18 09:05:15
2378,dong-che/deeplearning4j,2017-05-18 09:24:12
2377,STsui1019/deeplearning4j,2017-05-18 18:33:56
2376,pallavL01/deeplearning4j,2017-05-19 03:30:52
2375,skybirdhe/deeplearning4j,2017-05-19 08:35:36
2374,WhySo-Serious/deeplearning4j,2017-05-20 11:43:09
2373,JinZhenlin/deeplearning4j,2017-05-21 06:37:15
2372,jituijiaqiezi/deeplearning4j,2017-05-21 10:02:25
2371,928255095/deeplearning4j,2017-05-22 05:41:26
2370,mylinyuzhi/deeplearning4j,2017-05-22 08:43:20
2369,gaichaoque/deeplearning4j,2017-05-22 09:25:00
2368,po-ke/deeplearning4j,2017-05-22 09:27:27
2367,mensubipanlao/deeplearning4j,2017-05-22 09:28:48
2366,furong21/deeplearning4j,2017-05-22 09:30:18
2365,sawan90/deeplearning4j,2017-05-22 19:55:25
2364,yilaege/deeplearning4j,2017-05-23 08:13:40
2363,kinbod/deeplearning4j,2017-05-23 09:10:44
2362,qinpang/deeplearning4j,2017-05-23 09:35:21
2361,yongtannapiaofe/deeplearning4j,2017-05-23 09:37:09
2360,jiulie/deeplearning4j,2017-05-23 09:38:40
2359,fangyidui/deeplearning4j,2017-05-23 09:40:01
2358,sou-kan/deeplearning4j,2017-05-23 09:41:52
2357,lianbisou/deeplearning4j,2017-05-23 09:44:54
2356,quechun/deeplearning4j,2017-05-23 09:50:29
2355,xiaoweigg/deeplearning4j,2017-05-23 10:18:50
2354,shenhx/deeplearning4j,2017-05-23 16:23:21
2353,mazancourt/deeplearning4j,2017-05-23 17:55:04
2352,nallagonda/deeplearning4j,2017-05-24 01:40:30
2351,phenxie/deeplearning4j,2017-05-24 09:28:25
2350,AbbyChen918/deeplearning4j,2017-05-24 13:39:53
2349,suyilearn/deeplearning4j,2017-05-24 15:34:15
2348,chenrui2014/deeplearning4j,2017-05-25 02:10:50
2347,Shuolongbj/deeplearning4j,2017-05-25 06:54:33
2346,goushan/deeplearning4j,2017-05-25 09:06:14
2345,yanrenyanyigou/deeplearning4j,2017-05-25 09:12:32
2344,tuishi/deeplearning4j,2017-05-25 09:13:35
2343,guque/deeplearning4j,2017-05-25 09:15:18
2342,ba-dun/deeplearning4j,2017-05-25 09:16:29
2341,xian-lu/deeplearning4j,2017-05-25 09:18:59
2340,ke-hui/deeplearning4j,2017-05-25 09:20:08
2339,jiaajia/deeplearning4j,2017-05-25 09:22:53
2338,PengZheng1993/deeplearning4j,2017-05-25 10:44:59
2337,hackShine/deeplearning4j,2017-05-26 05:45:52
2336,dengyongqing/deeplearning4j,2017-05-26 06:47:27
2335,lanastazia/deeplearning4j,2017-05-26 08:20:40
2334,jariojose/deeplearning4j,2017-05-26 15:11:02
2333,chlk1234/deeplearning4j,2017-05-27 02:44:25
2332,raychen05/deeplearning4j,2017-05-27 13:04:06
2331,jinzitian/deeplearning4j,2017-05-29 02:47:43
2330,DAHEECHOI1208/deeplearning4j,2017-05-29 07:08:05
2329,triasbrata/deeplearning4j,2017-05-29 16:40:45
2328,280455936/deeplearning4j,2017-05-30 03:19:07
2327,bo-lin/deeplearning4j,2017-05-30 07:38:01
2326,dangdou7/deeplearning4j,2017-05-30 07:41:18
2325,jiuxiemi/deeplearning4j,2017-05-30 07:44:06
2324,tupo80/deeplearning4j,2017-05-30 07:45:31
2323,jieluan/deeplearning4j,2017-05-30 07:46:33
2322,bayanwenxianxie/deeplearning4j,2017-05-30 07:47:50
2321,yuewei96/deeplearning4j,2017-05-30 07:49:56
2320,tuobu/deeplearning4j,2017-05-30 07:51:39
2319,fulunduhaoyun/deeplearning4j,2017-05-30 07:52:51
2318,rakeshkumarpandit/deeplearning4j,2017-05-30 16:12:29
2317,dieselnexr/deeplearning4j,2017-05-31 00:45:22
2316,hanhua2017/deeplearning4j,2017-05-31 01:40:10
2315,pengshuang/deeplearning4j,2017-05-31 02:58:39
2314,03050903/deeplearning4j,2017-05-31 06:46:48
2313,juliusgoth/deeplearning4j,2017-05-31 15:01:27
2312,HunterLi2006/deeplearning4j,2017-05-31 17:02:19
2311,wwalker2/deeplearning4j,2017-05-31 18:00:16
2310,fonghuiyue/deeplearning4j,2017-06-01 04:38:44
2309,sizhi61/deeplearning4j,2017-06-01 07:07:21
2308,soulu81/deeplearning4j,2017-06-01 07:10:04
2307,qianggong/deeplearning4j,2017-06-01 07:12:43
2306,bi-qiao/deeplearning4j,2017-06-01 07:14:45
2305,yanyoujiche/deeplearning4j,2017-06-01 07:16:53
2304,chunreng/deeplearning4j,2017-06-01 07:21:38
2303,tanglu78/deeplearning4j,2017-06-01 07:23:30
2302,dishashunchengs/deeplearning4j,2017-06-01 07:24:23
2301,shailao/deeplearning4j,2017-06-01 07:26:54
2300,farmersmurf/deeplearning4j,2017-06-01 11:54:04
2299,317394245/deeplearning4j,2017-06-01 12:12:37
2298,jacobsy/deeplearning4j,2017-06-02 05:47:07
2297,kingStart/deeplearning4j,2017-06-02 08:32:24
2296,mujitake/deeplearning4j,2017-06-02 13:14:42
2295,thiago37/deeplearning4j,2017-06-02 13:21:10
2294,mxg707/deeplearning4j,2017-06-02 22:33:17
2293,kuonanhong/deeplearning4j,2017-06-03 03:50:03
2292,magesa/deeplearning4j,2017-06-04 11:31:05
2291,tathaibinh/deeplearning4j,2017-06-04 16:51:27
2290,rishabhgupta1322/deeplearning4j,2017-06-04 17:21:15
2289,frankfqchen/deeplearning4j,2017-06-05 03:18:23
2288,kesu69/deeplearning4j,2017-06-05 09:25:03
2287,elasticjava/deeplearning4j,2017-06-05 14:56:28
2286,noname9x/deeplearning4j,2017-06-05 16:44:25
2285,yanyi54/deeplearning4j,2017-06-06 08:17:44
2284,dixun33/deeplearning4j,2017-06-06 08:25:20
2283,tanglutuo/deeplearning4j,2017-06-06 08:34:04
2282,yongcong22/deeplearning4j,2017-06-06 08:35:46
2281,kangzhaofu/deeplearning4j,2017-06-06 08:36:44
2280,chuitun/deeplearning4j,2017-06-06 08:38:30
2279,cai-qian/deeplearning4j,2017-06-06 08:41:57
2278,tteofili/deeplearning4j,2017-06-06 08:49:38
2277,feihuan/deeplearning4j,2017-06-06 08:51:31
2276,simosong/deeplearning4j,2017-06-06 08:53:18
2275,miya80/deeplearning4j,2017-06-06 08:56:19
2274,pinshi56/deeplearning4j,2017-06-06 08:57:39
2273,Gitcha-Beginners/deeplearning4j,2017-06-07 07:23:30
2272,chengzai/deeplearning4j,2017-06-07 07:58:45
2271,gucan44/deeplearning4j,2017-06-07 08:21:22
2270,youzhangbo/deeplearning4j,2017-06-07 08:38:06
2269,jingquelei/deeplearning4j,2017-06-07 08:53:43
2268,zhansi/deeplearning4j,2017-06-07 09:29:56
2267,wachaozhun/deeplearning4j,2017-06-07 09:31:52
2266,bipai/deeplearning4j,2017-06-07 09:42:09
2265,ram1991/deeplearning4j,2017-06-07 19:11:18
2264,archenroot/deeplearning4j,2017-06-07 20:12:05
2263,outermanjiaming/deeplearning4j,2017-06-08 03:17:35
2262,sumao23/deeplearning4j,2017-06-08 07:05:32
2261,yujiu90/deeplearning4j,2017-06-08 07:06:29
2260,chejikao/deeplearning4j,2017-06-08 07:07:36
2259,gadul/deeplearning4j,2017-06-08 07:08:39
2258,panbi44/deeplearning4j,2017-06-08 07:10:09
2257,bizaiwo/deeplearning4j,2017-06-08 07:11:11
2256,bengao49/deeplearning4j,2017-06-08 07:13:11
2255,baitan/deeplearning4j,2017-06-08 07:14:59
2254,ye-lu/deeplearning4j,2017-06-08 07:16:47
2253,anggan/deeplearning4j,2017-06-08 07:23:13
2252,warmdog/deeplearning4j,2017-06-08 13:57:43
2251,RodrigoGonzalez/deeplearning4j,2017-06-08 16:57:40
2250,IrinaKov94/deeplearning4j,2017-06-08 20:11:43
2249,superwangvip/deeplearning4j,2017-06-09 01:50:22
2248,caiyanwei/deeplearning4j,2017-06-09 08:30:39
2247,romeokienzler/deeplearning4j,2017-06-09 14:55:20
2246,dkangala/deeplearning4j,2017-06-09 17:13:07
2245,puneet-khatod/deeplearning4j,2017-06-11 07:15:51
2244,lubuyu/deeplearning4j,2017-06-12 06:40:00
2243,qiansou/deeplearning4j,2017-06-12 06:41:16
2242,chuangxun/deeplearning4j,2017-06-12 06:42:31
2241,yunzhichengdixi/deeplearning4j,2017-06-12 06:43:58
2240,wengdang/deeplearning4j,2017-06-12 06:53:49
2239,rongxian84/deeplearning4j,2017-06-12 07:10:15
2238,fanggao/deeplearning4j,2017-06-12 07:11:25
2237,langqia/deeplearning4j,2017-06-12 07:35:47
2236,zhuoqi91/deeplearning4j,2017-06-12 07:39:47
2235,yinyoupin/deeplearning4j,2017-06-12 07:41:56
2234,smileclound/deeplearning4j,2017-06-13 05:44:53
2233,hxfeng/deeplearning4j,2017-06-13 17:08:23
2232,bkanui/deeplearning4j,2017-06-13 21:07:57
2231,vladimiralencar/deeplearning4j,2017-06-14 00:12:27
2230,AlexanLee/deeplearning4j,2017-06-14 05:04:14
2229,siza83/deeplearning4j,2017-06-14 08:22:24
2228,mengwe/deeplearning4j,2017-06-14 08:23:54
2227,chuinai/deeplearning4j,2017-06-14 08:25:22
2226,songyunkao/deeplearning4j,2017-06-14 08:27:49
2225,zhancai/deeplearning4j,2017-06-14 08:28:50
2224,beibei03/deeplearning4j,2017-06-14 08:34:39
2223,xianmen/deeplearning4j,2017-06-15 09:00:42
2222,panmeizhi/deeplearning4j,2017-06-15 09:02:53
2221,kangtanlao/deeplearning4j,2017-06-15 09:07:04
2220,naoweng/deeplearning4j,2017-06-15 09:10:51
2219,fqntxmqee/deeplearning4j,2017-06-16 03:32:10
2218,weichunpeng/deeplearning4j,2017-06-16 06:26:05
2217,jiaodo/deeplearning4j,2017-06-16 08:41:35
2216,bushi24/deeplearning4j,2017-06-16 08:55:16
2215,shilao/deeplearning4j,2017-06-16 08:56:52
2214,xunzhe88/deeplearning4j,2017-06-16 08:58:56
2213,xieyi4/deeplearning4j,2017-06-16 09:01:32
2212,liaolunzhangyou/deeplearning4j,2017-06-16 09:04:31
2211,su-liang/deeplearning4j,2017-06-16 09:07:39
2210,luobo-te/deeplearning4j,2017-06-16 09:48:07
2209,Hulalazz/deeplearning4j,2017-06-16 13:28:39
2208,qunlang/deeplearning4j,2017-06-16 14:11:16
2207,xsls/deeplearning4j,2017-06-16 16:58:00
2206,pierrelevy/deeplearning4j,2017-06-16 20:29:11
2205,ravitejamandavilli/deeplearning4j,2017-06-17 10:11:15
2204,stantoxt/deeplearning4j,2017-06-18 13:38:48
2203,mmarus-reference/deeplearning4j,2017-06-18 14:14:18
2202,gangel85/deeplearning4j,2017-06-18 17:42:04
2201,marcelomata/deeplearning4j,2017-06-18 20:46:41
2200,robatter/deeplearning4j,2017-06-19 02:33:38
2199,a6210575/deeplearning4j,2017-06-19 07:06:59
2198,jiaoyao94/deeplearning4j,2017-06-19 08:55:39
2197,liangzhanque/deeplearning4j,2017-06-19 08:56:42
2196,aojishiyanxian/deeplearning4j,2017-06-19 08:58:17
2195,piebidui/deeplearning4j,2017-06-19 08:59:20
2194,lian-dao/deeplearning4j,2017-06-19 09:00:29
2193,hewei75/deeplearning4j,2017-06-19 09:01:36
2192,mmithril/deeplearning4j,2017-06-19 13:06:36
2191,shanzhuan/deeplearning4j,2017-06-20 06:23:45
2190,huaiqia/deeplearning4j,2017-06-20 06:27:24
2189,lukangju/deeplearning4j,2017-06-20 06:28:52
2188,cheshi811724/deeplearning4j,2017-06-20 06:32:52
2187,chundouhanqiang/deeplearning4j,2017-06-20 06:36:46
2186,kong138/deeplearning4j,2017-06-20 06:43:56
2185,erag996/deeplearning4j,2017-06-20 14:13:52
2184,Frank-LB/deeplearning4j,2017-06-20 14:19:24
2183,jacke121/deeplearning4j,2017-06-21 05:10:12
2182,opjklu/deeplearning4j,2017-06-21 08:12:26
2181,xinzha/deeplearning4j,2017-06-21 08:21:05
2180,xizongtan/deeplearning4j,2017-06-21 08:22:29
2179,ziluan/deeplearning4j,2017-06-21 08:35:37
2178,zhaobi98/deeplearning4j,2017-06-21 08:36:38
2177,woru/deeplearning4j,2017-06-21 08:40:25
2176,pa-mo/deeplearning4j,2017-06-21 08:44:32
2175,yelu-o/deeplearning4j,2017-06-21 08:45:49
2174,marcel-93/deeplearning4j,2017-06-21 09:03:25
2173,yape/deeplearning4j,2017-06-21 11:29:17
2172,papperwing/deeplearning4j,2017-06-21 14:05:06
2171,nandygit/deeplearning4j,2017-06-22 04:09:17
2170,zhaoxinshanwei/deeplearning4j,2017-06-22 04:35:21
2169,emddarn/deeplearning4j,2017-06-22 05:02:33
2168,IceBloom/deeplearning4j,2017-06-22 06:22:26
2167,deil87/deeplearning4j,2017-06-22 08:59:59
2166,dawncc/deeplearning4j,2017-06-23 07:32:27
2165,SteveJamesYang/deeplearning4j,2017-06-25 03:10:57
2164,inamoly/deeplearning4j,2017-06-26 09:16:13
2163,bennettandrews/deeplearning4j,2017-06-26 18:28:00
2162,FreeSlaver/deeplearning4j,2017-06-27 01:19:03
2161,agnibijaya/deeplearning4j,2017-06-28 06:50:50
2160,hugours/deeplearning4j,2017-06-28 09:58:17
2159,Smile2Y/deeplearning4j,2017-06-29 05:49:03
2158,pojia/deeplearning4j,2017-06-29 05:51:10
2157,yue-mi/deeplearning4j,2017-06-29 05:55:26
2156,youfangdo/deeplearning4j,2017-06-29 05:57:15
2155,mei55/deeplearning4j,2017-06-29 05:58:37
2154,lu85/deeplearning4j,2017-06-29 06:00:36
2153,cuopinghuanglia/deeplearning4j,2017-06-29 06:19:16
2152,ouxun70/deeplearning4j,2017-06-29 06:55:03
2151,yuanpli/deeplearning4j,2017-06-29 09:41:09
2150,KiotaLabs/deeplearning4j,2017-06-29 09:46:26
2149,pufei65/deeplearning4j,2017-06-30 07:19:29
2148,fenza/deeplearning4j,2017-06-30 07:21:27
2147,tuoj/deeplearning4j,2017-06-30 07:56:07
2146,soh-dou-hai-gam-geh-repo/deeplearning4j,2017-06-30 09:44:46
2145,simplechen/deeplearning4j,2017-06-30 10:11:02
2144,ZhensongQian/deeplearning4j,2017-06-30 18:23:22
2143,knightcode/deeplearning4j,2017-06-30 19:43:06
2142,williamdengnewyork/deeplearning4j,2017-07-01 04:16:23
2141,Thirapat/deeplearning4j,2017-07-01 08:21:19
2140,duvannn/deeplearning4j,2017-07-01 14:08:08
2139,adripurkayastha/deeplearning4j,2017-07-02 10:49:52
2138,yuyaogawa/deeplearning4j,2017-07-02 13:01:40
2137,gaojichi/deeplearning4j,2017-07-03 08:40:55
2136,qiangyou/deeplearning4j,2017-07-03 08:43:00
2135,tuxia/deeplearning4j,2017-07-03 08:45:24
2134,quesuye/deeplearning4j,2017-07-03 08:47:04
2133,muzhuan/deeplearning4j,2017-07-03 08:56:57
2132,faixiang2010/deeplearning4j,2017-07-03 23:54:45
2131,xianye93/deeplearning4j,2017-07-04 08:20:26
2130,paimei91/deeplearning4j,2017-07-04 08:22:15
2129,qin-chi/deeplearning4j,2017-07-04 08:25:27
2128,mei-meng/deeplearning4j,2017-07-04 08:30:35
2127,rejiao/deeplearning4j,2017-07-04 08:32:05
2126,youlushanshao/deeplearning4j,2017-07-04 08:37:26
2125,fangyi83/deeplearning4j,2017-07-04 09:06:45
2124,han-deng/deeplearning4j,2017-07-04 09:27:23
2123,shangsong75/deeplearning4j,2017-07-04 09:30:42
2122,chenhaubin/deeplearning4j,2017-07-04 11:55:02
2121,na-dun/deeplearning4j,2017-07-05 06:24:47
2120,rishi8313/deeplearning4j,2017-07-05 06:31:38
2119,dulul/deeplearning4j,2017-07-05 06:50:08
2118,naqing/deeplearning4j,2017-07-05 06:51:50
2117,qiuzhanta/deeplearning4j,2017-07-05 06:53:08
2116,congwe/deeplearning4j,2017-07-05 06:59:18
2115,kangpao/deeplearning4j,2017-07-05 07:05:00
2114,Pocix/deeplearning4j,2017-07-05 09:00:25
2113,emsixteeen/deeplearning4j,2017-07-05 17:23:11
2112,luxh1121/deeplearning4j,2017-07-06 05:47:02
2111,yangvict/deeplearning4j,2017-07-06 08:45:02
2110,keijijin/deeplearning4j,2017-07-07 11:23:45
2109,iteryijiang/deeplearning4j,2017-07-07 11:48:22
2108,jjy/deeplearning4j,2017-07-07 16:08:30
2107,jurinco/deeplearning4j,2017-07-07 20:13:25
2106,semtle/deeplearning4j,2017-07-08 08:05:22
2105,dosindi/deeplearning4j,2017-07-08 10:10:28
2104,yys2013/deeplearning4j,2017-07-08 13:51:57
2103,heoa/deeplearning4j,2017-07-10 00:39:59
2102,chenjayway/deeplearning4j,2017-07-10 05:44:59
2101,zhangyingu/deeplearning4j,2017-07-10 08:14:53
2100,wmaozhi/deeplearning4j,2017-07-10 10:39:22
2099,wu84/deeplearning4j,2017-07-11 05:46:13
2098,Jcwen/deeplearning4j,2017-07-11 06:43:55
2097,mqhzha/deeplearning4j,2017-07-11 07:08:13
2096,ilgun/deeplearning4j,2017-07-11 13:09:51
2095,AllenWGX/deeplearning4j,2017-07-12 08:25:58
2094,dukku1/deeplearning4j,2017-07-12 09:18:28
2093,caozuo/deeplearning4j,2017-07-12 10:18:01
2092,FutureApp/deeplearning4j,2017-07-12 17:07:40
2091,jiche69/deeplearning4j,2017-07-13 08:59:29
2090,jiaojjia/deeplearning4j,2017-07-13 09:00:41
2089,gangke/deeplearning4j,2017-07-13 09:02:05
2088,zifen29/deeplearning4j,2017-07-13 09:02:52
2087,dachylong/deeplearning4j,2017-07-13 11:58:41
2086,DTStack/deeplearning4j,2017-07-13 12:41:08
2085,stella-gao/deeplearning4j,2017-07-13 20:57:11
2084,netphone/deeplearning4j,2017-07-14 03:58:44
2083,lushaora/deeplearning4j,2017-07-14 08:48:44
2082,shi-shang/deeplearning4j,2017-07-14 08:49:57
2081,cong-he/deeplearning4j,2017-07-14 08:51:02
2080,shudi5/deeplearning4j,2017-07-14 08:51:50
2079,bapan76/deeplearning4j,2017-07-14 08:58:18
2078,sgreene/deeplearning4j,2017-07-15 00:05:29
2077,Charlieen/deeplearning4j,2017-07-15 19:53:40
2076,wenlizhao/deeplearning4j,2017-07-17 02:07:47
2075,ShirleyJohnThomas/deeplearning4j,2017-07-17 05:34:53
2074,shuke0327/deeplearning4j,2017-07-17 08:44:07
2073,fangtest/deeplearning4j,2017-07-17 09:01:32
2072,B-Rich/deeplearning4j,2017-07-17 17:01:52
2071,davidmartinezros/deeplearning4j,2017-07-17 17:54:32
2070,sawyer7246/deeplearning4j,2017-07-18 12:55:09
2069,AnthonyLB/deeplearning4j,2017-07-18 14:50:09
2068,LRAlvarado/deeplearning4j,2017-07-18 23:38:26
2067,ZvcXoyo/deeplearning4j,2017-07-19 02:14:50
2066,haoxinghp/deeplearning4j,2017-07-19 07:26:09
2065,ZhanDiHan/deeplearning4j,2017-07-19 11:37:45
2064,visonxuan/deeplearning4j,2017-07-20 03:21:28
2063,guamubeng/deeplearning4j,2017-07-20 06:34:26
2062,julei88/deeplearning4j,2017-07-20 07:48:40
2061,xin-du/deeplearning4j,2017-07-20 07:50:33
2060,youtuoju/deeplearning4j,2017-07-20 07:52:12
2059,mshpyl/deeplearning4j,2017-07-20 08:28:24
2058,woodhome/deeplearning4j,2017-07-21 02:27:02
2057,yi61/deeplearning4j,2017-07-21 08:28:54
2056,caizha/deeplearning4j,2017-07-21 08:38:43
2055,gupia/deeplearning4j,2017-07-21 08:40:10
2054,congpo/deeplearning4j,2017-07-21 08:42:11
2053,youfang24/deeplearning4j,2017-07-21 08:43:54
2052,lu-tang/deeplearning4j,2017-07-21 08:48:39
2051,douben/deeplearning4j,2017-07-21 08:50:31
2050,hrf1159/deeplearning4j,2017-07-21 10:08:03
2049,PrabhaAnde/deeplearning4j,2017-07-21 18:31:58
2048,QuantJia/deeplearning4j,2017-07-24 06:37:43
2047,shang91/deeplearning4j,2017-07-25 07:19:50
2046,zhanya/deeplearning4j,2017-07-25 07:23:31
2045,cheqiao/deeplearning4j,2017-07-25 07:24:28
2044,fenji44/deeplearning4j,2017-07-25 07:26:13
2043,jishanzhi/deeplearning4j,2017-07-25 07:27:13
2042,souzhong/deeplearning4j,2017-07-25 07:28:41
2041,kepatu/deeplearning4j,2017-07-25 07:30:50
2040,tong56/deeplearning4j,2017-07-25 09:40:45
2039,AshD/deeplearning4j,2017-07-25 19:59:00
2038,apple6700s/deeplearning4j,2017-07-26 01:59:57
2037,climabean/deeplearning4j,2017-07-26 04:05:10
2036,yongsha/deeplearning4j,2017-07-28 06:27:14
2035,cizen5/deeplearning4j,2017-07-28 07:04:32
2034,oudang/deeplearning4j,2017-07-28 07:14:38
2033,youwei56/deeplearning4j,2017-07-28 07:27:28
2032,thrinu/deeplearning4j,2017-07-28 12:17:37
2031,rauwuckl/deeplearning4j,2017-07-28 14:22:39
2030,YuechuanLi/deeplearning4j,2017-07-28 16:33:03
2029,wedusk101/deeplearning4j,2017-07-28 16:58:27
2028,cherscarlett/deeplearning4j,2017-07-30 06:17:03
2027,adionysiou/deeplearning4j,2017-07-30 17:12:26
2026,krypto94/deeplearning4j,2017-07-30 20:41:29
2025,ezorrio/deeplearning4j,2017-07-31 07:53:03
2024,ukozaa/deeplearning4j,2017-07-31 08:43:48
2023,liangshiyuan/deeplearning4j,2017-08-01 02:25:20
2022,pink-ong/deeplearning4j,2017-08-01 05:00:12
